estandar	dialectal	whisper
Sí	Sí	No
~.	~.	como
No	No	ahora,
como	como	caracadón
ahora	ahora	no
~,	~,	te
que	que	su
ahora	ahora	cama.
cada	cada	En
uno	uno	corsole,
tiene	tiene	en
su	su	saco,
cama	cama	me
~.	~.	paja,
En	En	dolmiano.
colchones	colchones	Así
~,	~,	poníamos
en	en	a
sacos	sacos	las
de	de	chiquillas
paja	paja	todas
dormíamos	dormíamos	juntas,
~.	~.	las
Así	Así	muchas
poníamos	poníamos	chicas
a	a	juntas,
lo	lo	con
mejor	mejor	matrimonio,
las	las	al
chiquillas	chiquillas	otro
toas	toas	lado
juntas	juntas	y
~,	~,	así
a	a	estamos,
los	los	¿no?
muchachos	muchachos	Ahí
juntas	juntas	estamos,
~,	~,	todos
los	los	reguertos.
matrimonios	matrimonios	Junto,
en	en	pero
otro	otro	no,
lao	lao	junto.
y	y	Pero
~,	~,	aquí
y	y	era
así	así	un
estábamos	estábamos	minero,
todos	tos	en
~.	~.	el
Allí	Allí	cumoora.
con	con	Ni
~…	~…	había
~,	~,	tanta
bueno	bueno	madrata.
~,	~,	Aquí
estábamos	estábamos	era
todos	tos	muy
revueltos	revueltos	único,
~.	~.	muy
Juntos	Juntos	único
pero	pero	de
~,	~,	verdad.
revueltos	revueltos	Yo
~,	~,	me
pero	pero	acuerdo
no	no	de
juntos	juntos	mi
~.	~.	madre.
[HS:E	[HS:E	Ella
		Ya			Ya	nunca
~,	~,	puede
ya	ya	decir,
~,	~,	mijame
ya	ya	adelante
~.	~.	justo.
		]			]	Lo
[RISAS]	[RISAS]	que
Pero	Pero	mirá,
que	que	me
aquello	aquello	han
era	era	mandado,
mu	mu	porque
~,	~,	yo
mire	mire	me
usted	usted	decía
~,	~,	toda
no	no	la
es	es	noche,
como	como	y
ahora	ahora	quedando
~,	~,	porque
ni	ni	no
que	que	me
había	había	he...
tanta	tanta	Pero
maldad	maldad	ella
~.	~.	que
Aquello	Aquello	le
era	era	diga
mu	mu	ella,
bonico	bonico	lo
~,	~,	di
mu	mu	justo
bonico	bonico	que
de	de	yo
verdad	verdad	le
~.	~.	da
Yo	Yo	la
me	me	vida,
acuerdo	acuerdo	ni
que	que	uno,
me	me	ni
iba	iba	miva,
con	con	al
mi	mi	lado
madre	madre	ella
~.	~.	siempre.
Ella	Ella	Sí
~,	~,	vamos
ella	ella	a
nunca	nunca	dar
puede	puede	puente.
decir	decir	Yo
~:	~:	siempre
«~	«~	que
Mi	Mi	me
hija	hija	gustaba
me	me	mucho,
ha	ha	por
dado	dao	verdad.
un	un	Yo
disgusto	disgusto	estaba
~»	~»	bordando
~.	~.	en
Lo	Lo	mis
que	que	casas,
a	a	por
mí	mí	si
las	las	he
mías	mías	ido,
me	me	yo
lo	lo	viéndo,
han	han	yo
dao	dao	no
~,	~,	era
porque	porque	una
yo	yo	amiga
me	me	por
decía	decía	mi
toas	toas	amiga.
las	las	Pero
noches	noches	yo
llorando	llorando	jamás,
~:	~:	mi
«~	«~	madre
Que	Que	ha
no	no	tenido
vienen	vienen	que
~,	~,	decir,
que	que	¿y
no	no	mi
vienen	vienen	salitan
~»	~»	los
~.	~.	demas
Pero	Pero	también
ella	ella
~,	~,
que	que
le	le
diga	diga
ella	ella
los	los
disgustos	disgustos
que	que
yo	yo
le	le
he	he
dao	dao
en	en
la	la
vida	vida
~,	~,
ni	ni
uno	uno
~.	~.
Y	Y
me	me
iba	iba
al	al
lao	lao
de	de
ella	ella
siempre	siempre
~.	~.
Si	Si
íbamos	íbamos
al	al
puente	puente
~,	~,
yo	yo
siempre	siempre
que	que
me	me
gustaba	gustaba
mucho	mucho
bordar	bordar
~.	~.
Yo	Yo
estaba	estaba
bordando	bordando
	
en	en
mi	mi
casa	casa
~,	~,
cosiendo	cosiendo
~,	~,
lloviendo	lloviendo
~,	~,
yo	yo
no	no
era	era
una	una
mu-	mu-
~,	~,
o	o
me	me
iba	iba
con	con
mi	mi
amiga	amiga
~,	~,
pero	pero
yo	yo
jamás	jamás
mi	mi
madre	madre
ha	ha
tenido	tenío
que	que
decir	decir
~:	~:
«~	«~
Mi	Mi
hija	hija
esta	esta
noche	noche
me	me
ha	ha
dao	dao
un	un
disgusto	disgusto
~,	~,
porque	porque
se	se
ha	ha
ido	ido
y	y
no	no
ha	ha
venido	venío
~»	~»
~.	~.
