estandar	dialectal	whisper
~¡~	~¡~	Claro,
Claro	Claro	señoras,
~,	~,	claro,
señora	señora	claro.
~!	~!	Si
Claro	Claro	vale,
~…	~…	valemos
~,	~,	todos.
claro	claro	Si
~,	~,	tu
si	si	padre
valer	valer	te
valemos	valemos	pega
todos	todos	un
~.	~.	garotazo
Si	Si	y
tu	tu	te
padre	padre	rompe
te	te	las
pega	pega	costillas,
un	un	tú
garrotazo	garrotazo	como
y	y	que
te	te	no
rompe	rompe	vas.
las	las	Pero
costillas	costillas	si
~,	~,	tú
tú	tú	le
~,	~,	pides
¿~	¿~	a
cómo	cómo	tu
que	que	padre
no	no	una
vas	vas	cerveza
~?	~?	y
Pero	Pero	te
si	si	da
tú	tú	tres,
~,	~,	va.
tú	tú	Aquí
le	le	que
pides	pides	vamos
a	a	a
tu	tu	hacer
padre	padre	esto
una	una	como
cerveza	cerveza	funciona
y	y
te	te
da	da
tres	tres
~…	~…
~¡~	~¡~
Bah	Bah
~!	~!
Aquí	Aquí
qué	qué
vamos	vamos
a	a
hacer	hacer
~…	~…
¿~	¿~
Esto	Esto
cómo	cómo
funciona	funciona
~?	~?
Esto	Esto
no	no
~.	~.
