estandar	dialectal	whisper
Sí	Sí	Dale...
~,	~,	Tuye
muy	muy	mucho
bien	bien	matched,
~,	~,	vean
pues	pues	mustads!!
nada	nada	¡Fuera!
~.	~.	Nos
Pues	Pues	Gremos
ya	ya	son
~,	~,	movidos
[HS:I1	[HS:I1	en
		Hasta			Hasta	elоре
luego	luego	Tengo
~.	~.	que
		]			]	¡No
que	que	te
os	os	suelen!
vaya	vaya	Tengo
muy	muy
bien	bien
[HS:E2	[HS:E2
		Muchísimas			Muchísimas
gracias	gracias
~.	~.
		]			]
y	y
muchísimas	muchísimas
gracias	gracias
~.	~.
[HS:I1	[HS:I1
		Igualmente			Igualmente
~.	~.
		]			]
[HS:E2	[HS:E2
		Adiós			Adiós
~.	~.
		]			]
Adiós	Adiós
~.	~.
