estandar	dialectal	whisper
Un	Un	un
trujal	trujal	trujal
~,	~,	una
una	una	fucha,
fosa	fosa	porque
~,	~,	no
sí	sí	podía
~.	~.	ni
Porque	Porque	entrar
es	es	a
que	que	los
no	no	acenten
podían	podían	y
ir	ir	yo
a	a	porque
enterrarlos	enterralos	como
al	al	estaban
cementerio	cementerio	a
porque	porque	su
como	como	terribuyer
estaban	estaban	y
las	las	los
otras	otras	metían
fuerzas	fuerzas	a
~,	~,	la
y	y	y
los	los	allí
~,	~,	porque
los	los	hay
metían	metían	un
al	al	viento
~|	~|	más
y	y	en
allí	allí	el
puede	pue
que	que
haya	haya
un	un
ciento	ciento
más	más
~,	~,
¿~	¿~
eh	eh
~?	~?
~,	~,
en	en
el	el
trujal	trujal
~.	~.
