estandar	dialectal	whisper
Eh	Eh	pero
~,	~,	eso
en	en	ve
~,	~,	que
en	en	en
nuestra	nuestra	17
tierra	tierra	meses.
de	de	¿Y
Aragón	Aragón	lo
~,	~,	gusto?
en	en	No.
los	los	Porque
Pirineos	Pirineos	me
~.	~.	quería
[A-Inn]	[A-Inn]	ver
En	En	que
Zaragoza	Zaragoza	la
~,	~,	alguien
en	en	no
Huesca	Huesca	me
y	y
en	en
los	los
Pirineos	Pirineos
~,	~,
en	en
el	el
san	san
Juan_del_Planc	Juan_del_Planc
~,	~,
en	en
el	el
~…	~…
pueblo	pueblo
de	de
los	los
peones	peones
~,	~,
[A-PIn:	[A-PIn:
		¿~			¿~
sabes	sabes
~?	~?
		]			]
