estandar	dialectal	whisper
Y	Y	y
en	en	en
ca-	ca-	cada
~,	~,	vez
en	en	la
la	la	capital
capital	capital	de
~,	~,	Santa
en	en	Cruz
Santa_Cruz	Santa_Cruz	también
~,	~,	todavía
también	también	está
todavía	todavía	los
están	están	lábados
los	los	y
lavaderos	lavaderos	no
donde	donde	de
iba	iba	igual
la	la	a
gente	gente	gente
a	a	a
lavar	lavar	la
antiguamente	antiguamente	baranctiguamente.
~.	~.	Mi
Y	Y	madre
mi	mi	se
madre	madre	dedicaba
se	se	a
dedicaba	dedicaba	comprar
a	a	y
comprar	comprar	a
y	y	vender
a	a	y
vender	vender	mi
~,	~,	padre.
y	y	Entonces,
mi	mi	era
padre	padre	estraspello,
~.	~.	porque
Entonces	Entonces	había
era	era	que...
estraperlo	estraperlo	Si
~,	~,	conseguían
porque	porque	algo,
[RISA]	[RISA]	por
había	había	ejemplo,
que	que	una
com-	com-	como
~,	~,	mi
si	si	madre,
conseguían	conseguían	le
algo	algo	llevaba
~,	~,	a
por	por	la
ejemplo	ejemplo	gente
~,	~,	del
una	una	ejército
como	como	polio,
mi	mi	huevo,
madre	madre	o
~,	~,	le
le	le	llevaba
llevaba	llevaba	a
a	a	que
la	la	eso.
gente	gente	Cosas,
del	del	por
ejército	ejército	ejemplo,
pollo	pollo	los
~,	~,	polio,
huevo	huevo	los
~,	~,	pichones,
o	o	para
le	le	los
llevaba	llevaba	niños
queso	queso	que
~,	~,	tenían
cosas	cosas	enfermos
~,	~,	y
por	por	anemios,
ejemplo	ejemplo	le
~,	~,	decían
los	los	a
pollos	pollos	mi
~,	~,	madre.
los	los	Así
pichones	pichones	me
~,	~,	encuentran
pa	pa	los
los	los	politos
niños	niños	que
que	que	tenían
tenían	tenían	con
enfermos	enfermos	el
y	y	niño
anemios	anemios	malo,
~,	~,	la
le	le	mi
decían	decían	madre
a	a	le
mi	mi	llevaba
madre	madre	a
~:	~:	pichones
«~	«~	o
Mira	Mía	politos.
a	a	Y
ver	ve	entonces
si	si	ella
me	me	le
encuentras	encuentras	pagaban
un	un	después
pollito	pollito	con
~,	~,	azúcar
que	que	o
tengo	tengo	con
el	el	arroz
niño	niño	o
malo	malo	con
~.	~.	algo.
~»	~»	Entonces,
La	La	mi
~|	~|	madre
mi	mi	y
madre	madre	eso
le	le	que
llevaba	llevaba	ella
pichones	pichones	le
o	o	daba,
pollitos	pollitos	venía
~,	~,	y
y	y	café
entonces	entonces	que
a	a	conseguía
ella	ella	a
le	le	estraspello.
pagaban	pagaban	Y
después	después	entonces
con	con	venía
azúcar	azúcar	y
o	o	lo
con	con	vendía
arroz	arroz	a
o	o	los
con	con	pueblos.
algo	algo	Mi
~.	~.	madre
Entonces	Tonces	vendía
mi	mi	por
madre	madre	ahí,
eso	eso	mi
que	que	padre
ellos	ellos	y
le	le	el
daban	daban	estraspello,
venía	venía	¿de
y	y
lo	lo
~…	~…
~|	~|
y	y
café	café
que	que
conseguía	conseguía
del	del
estraperlo	estraperlo
~,	~,
y	y
entonces	entonces
venía	venía
y	y
lo	lo
vendía	vendía
en	en
los	los
pueblos	pueblos
~,	~,
mi	mi
madre	madre
vendía	vendía
por	por
ahí	ahí
~,	~,
y	y
mi	mi
padre	padre
~,	~,
al	al
estraperlo	estraperlo
~,	~,
¿~	¿~
te	te
acuerdas	acuerdas
~?	~?
