estandar	dialectal	whisper
Con	Con	¿Avor
~…	~…	qué
Y	Y	hay
otra	otra	una
con	con	vela,
escopeta	escopeta	para
~.	~.	custard
La	La	livelihood?
de	de	un
escopeta	escopeta	Value
se	se	como
cerró	cerró	yo
el	el	le
domingo	domingo	hago
y	y	momento
el	el	Ya
lunes	lunes	es
se	se	Commandю
abrió	abrió	el
la	la	sumo
de	de	de
los	los	la
galgos	galgos	setrrókra
y	y	con
no	no	el
he	he	Value
podido	podío	humesa
~;	~;	unIO
el	el	de
sábado	sábado	joven
quiero	quiero	y
ir	ir	no
 	 	voy
 	 	a
 	 	salvar
 	 	el
 	 	virus.
