estandar	dialectal	whisper
Pues	Pues	Y
eso	eso	después,
se	se	eso
criaba	criaba	se
el	el	quería
cerdo	cerdo	barcerdo,
~,	~,	que
que	que	se
se	se	quitaba
tiraba	tiraba	un
un	un	año,
año	año	se
~,	~,	le
se	se	llaban...
le	le	Al
echaban	echaban	que
~,	~,	hubiera
lo	lo	no
que	que	se
hoy	hoy	le
no	no	echaba,
se	se	antes
le	le	se
echa	echa	creaban
~,	~,	con
antes	antes	hilo,
se	se	se
criaban	criaban	creaban
con	con	con
higos	higos	cortas
~,	~,	de
se	se	narón,
criaban	criaban	que
con	con	es
cortezas	cortezas	lo
de	de	que
melón	melón	se
~,	~,	gastaba
que	que	en
es	es	las
lo	lo	casas.
que	que	Y
se	se	todo
~,	~,	eso
que	que	es
es	es	un
lo	lo	posible
que	que	archivante.
se	se	Y
gastaba	gastaba	luego,
en	en	el
la	la	último
casa	casa	ahora,
~,	~,	se
[R-Mcr]	[R-Mcr]	le
y	y	llaba
con	con	la
to	to	harina
eso	eso	de
pos	pos	seba
se	se	con
iba	iba	las
criando	criando	harinas
y	y	de
luego	luego	panizo
a	a	y
última	última	se...
hora	hora	Y
pues	pues	con
se	se	ese
le	le	encordaba.
echaba	echaba	Y
la	la	cuando
harina	harina	quedaba
de	de	la
cebada	cebá	navidad,
~,	~,	todo
con	con	por
la	la	lo
harina	harina	normal.
de	de	Quien
panizo	panizo	sería
~,	~,	parante,
y	y	que
se	se	sería
~,	~,	pagrar
y	y	un
bueno	bueno	mes,
~,	~,	pues...
y	y	se
se	se
engordaba	engordaba
~,	~,
y	y
cuando	cuando
llegaba	llegaba
la	la
~,	~,
la	la
Navidad	Navidad
pos	pos
~,	~,
pos	pos
lo	lo
normal	normal
~,	~,
quince	quince
días	días
pa	pa
alante	alante
o	o
quince	quince
días	días
pa	pa
atrás	atrás
~,	~,
o	o
un	un
mes	mes
~,	~,
pues	pues
~,	~,
[CHASQ]	[CHASQ]
se	se
mataba	mataba
~.	~.
