estandar	dialectal	whisper
Ahí	Ahí	Nosotros
~,	~,	vamos
nosotros	nosotros	a
vamos	vamos	ver
~,	~,	muy
vamos	vamos	bien
mucho	mucho	las
a	a	salvatías.
San_Sebastián	San_Sebastián	Y
~,	~,	ahí
y	y	hay
allí	allí	sitios.
hay	hay	¿A
~,	~,	la
hay	hay	preya?
sitios	sitios	No,
que	que	vamos
~…	~…	a
[HS:E1	[HS:E1	ir
		¿~			¿~	a
A	A	que
la	la	tenemos
playa	playa	ahí
~?	~?	una
		]			]	cuñada.
No	No	Una
~,	~,	cuñada
vamos	vamos	la
allí	allí	masaligo,
a	a	y
~,	~,	también
que	que	primero
tenemos	tenemos	está
allí	allí	en
una	una	la
cuñada	cuñada	salvatía.
~,	~,	Y
[RISA]	[RISA]	después
[HS:E1	[HS:E1	de
		Ah			Ah	caso
~.	~.	es
		]			]	que
una	una	por
cuñada	cuñada	ahí
y	y	es
además	además	un.
al	al	Sí,
hijo	hijo	sí.
~,	~,	Está
que	que	y
también	también	se
~,	~,	chupras.
primero	primero	Vamos
estaba	estaba	a
en	en	ver
San_Sebastián	San_Sebastián	que
~,	~,	Ginza
después	después	es
se	se
casó	casó
y	y
se	se
fue	fue
a	a
~,	~,
a	a
Irún	Irún
~,	~,
[HS:E1	[HS:E1
		Sí			Sí
~,	~,
sí	sí
~.	~.
		]			]
está	está
a	a
dieciocho	dieciocho
kilómetros	kilómetros
~.	~.
