estandar	dialectal	whisper
[A-PIn:	[A-PIn:	uno
		Éramos			Éramos	os
		]			]	multiculturalmente.pe
bastantes	bastantes	noche
~.	~.	y
Entonces	Entonces	lapso.
estábamos	estábamos	capitalumen
muchos	muchos	y
chicos	chicos	entonces,ila,翵
~,	~,	tu
~¡~	~¡~	del개
eh	eh	y
~!	~!	bastante
Nosotros	Nosotros	desde
éramos	éramos	la
seis	seis	habitación
y	y	de
este	este	agua,me
~,	~,	pasamos
[A-Inn]	[A-Inn]	bastantes.
este	este	entonces
~,	~,	ya
me	me	estamos
parece	paece	muy
que	que	chicos
eran	eran	eh.
siete	siete	No
~,	~,	otros
y	y	éramos
~,	~,	sacis,
y	y	este
~,	~,	arrugado
y	y	la
de	de
seis	seis
y	y
cinco	cinco
~,	~,
cualquiera	cualquiera
~,	~,
~¡~	~¡~
eh	eh
~!	~!
