estandar	dialectal	whisper
Pues	Pues	Pues
hay	hay	hay
quien	quien	quien
le	le	le
pone	pone	pone
en	en	en
una	una	una
prensa	prensa	prensa.
~;	~;	Sí.
y	y	Y
el	el	el
que	que	que
no	no	no
tenga	tenga	tenga
prensa	prensa	prensa,
~,	~,	pues,
pues	pues	pone
~…	~…	espeso.
pones	pones	Bueno,
peso	peso	ahora
~.	~.	cuando
[HCruz:	[HCruz:	vengáis,
		Bueno			Bueno	os
~,	~,	tengo
ahora	ahora	yo
cuando	cuando	preparado
vengáis	vengáis	algo
~,	~,	para
os	os	comer.
tengo	tengo	Y
yo	yo	luego
preparao	preparao	se
algo	algo	pone
pa	pa	una
comer	comer	prensa,
		]			]	y
~.	~.	si
Y	Y	no
~,	~,	para
luego	luego	un
~,	~,	cachá,
se	se	unas
pone	pone	piedras,
una	una	para
prensa	prensa	que
y	y	se
~,	~,	vaya
si	si	aplastando
no	no	bien.
~,	~,	Y
para	para	luego,
un	un	pues,
cacha-	cacha-	los
~,	~,	jamones
unas	unas	son
piedras	piedras	peores
para	para	para
que	que	curar
se	se	que
vaya	vaya	los
aplastando	aplastando	chorizo.
bien	bien	Porque
~.	~.	los
[HS:E1	[HS:E1	jamones,
		Aplastando			Aplastando	como
~,	~,	tienen
por	por	tanta
eso	eso	masa,
~.	~.	sí,
		]			]
Y	Y
~…	~…
~,	~,
y	y
~,	~,
luego	luego
~,	~,
pues	pues
los	los
jamones	jamones
son	son
más	más
~,	~,
son	son
peores	peores
para	para
curar	curar
que	que
los	los
chorizos	chorizos
~,	~,
[HS:E1	[HS:E1
		Que			Que
los	los
chorizos	chorizos
~.	~.
		]			]
porque	porque
los	los
jamones	jamones
~,	~,
como	como
tienen	tienen
tanta	tanta
maza	maza
~,	~,
pues	pues
~…	~…
