estandar	dialectal	whisper
Sí	Sí	entonces
~.	~.	esto
Esto	Esto	es
~,	~,	un
esto	esto	pueblo
era	era	que
un	un	se
pueblo	pueblo	llama
~,	~,	el
eh	eh	Funo,
~,	~,	impertenece
treinta	treinta	a
años	años	Pazenán.
atrás	atrás	Y
~,	~,	a
era	era	la
un	un	masía
pueblo	pueblo	está,
arruinado	arruinado	es
~,	~,	yendo
[OTRAS-EM]	[OTRAS-EM]	a
~,	~,	este
derruido	derruido	pueblo,
~;	~;	pero
y	y	este
vino	vino	pueblo
un	un	lo
señor	señor	deja
~;	~;	a
compró	compró	semana
todo	todo	derecha,
el	el	el
pueblo	pueblo	camino
~,	~,	lo
más	más	deja
~,	~,	a
más	más	semana
las	las	derecha,
tierras	tierras	sigue
~;	~;	el
lo	lo	camino
edificó	edificó	y
~;	~;	a
lo	lo	no
puso	puso	nada,
bien	bien	a
~;	~;	dos
con	con	kilómetros
un	un	hay
palete	palete	esa
de	de	masía,
~,	~,	que
del	del	se
pueblo	pueblo	llama
~.	~.	el
Y	Y	Saladern.
~,	~,	Pero
ahora	ahora	el
~,	~,	camino
tiene	tiene	es
apartamentos	apartamentos	lo
~.	~.	mismo,
Está	Está	hasta
todo	todo	un
		punto
muy	muy	que
bien	bien	uno
cuidado	cuidado	va
		]			]	a
~.	~.	ofonol,
A	A	que
mí	mí	después
me	me	de
gusta	gusta	este
mucho	mucho	que
~,	~,	va
porque	porque	a
yo	yo	ofonol,
f-	f-	puede
~,	~,	hay
fui	fui	tres
~|	~|	kilómetros,
yo	yo	no
i-	i-	hay
~,	~,	más.
i-	i-	Y
~,	~,	el
yo	yo	otro
iba	iba	que
~,	~,	va
a	a	a
~,	~,	directo
a	a	a
los	los	la
años	años	masía,
que	que	del
estaba	estaba	Saladern,
destruido	destruido	puede
~,	~,	hay
iba	iba	uno,
a	a	dos.
labrar	labrar	Y
aquellas	aquellas	esto
~,	~,	está...
aquellas	aquellas	tres
tierras	tierras
~,	~,
y	y
a	a
cosecha-	cosecha-
~,	~,
a	a
cultivarlas	cultivarlas
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
Y	Y
~,	~,
y	y
las	las
casas	casas
~,	~,
no	no
había	había
nadie	nadie
~,	~,
porque	porque
lo	lo
habían	habían
abandonado	abandonado
~:	~:
estaban	estaban
todas	todas
derrumbadas	derrumbadas
~,	~,
todas	todas
va-	va-
~,	~,
vacías	vacías
~.	~.
Y	Y
me	me
gusta	gusta
mucho	mucho
~,	~,
porque	porque
ahora	ahora
está	está
todo	todo
bien	bien
~,	~,
bien	bien
~,	~,
bien	bien
~;	~;
todo	todo
bien	bien
arreglado	arreglado
~;	~;
todo	todo
~.	~.
[HS:E1	[HS:E1
		Ya			Ya
~,	~,
ya	ya
~.	~.
		]			]
Me	Me
encanta	encanta
el	el
pueblo	pueblo
~.	~.
