estandar	dialectal	whisper
Y	Y	y
estaba	estaba	estaba
el	el	al
gato	gato	gato
a	a	al
la	la	alumbre.
lumbre	lumbre	Al
~,	~,	hogar
al	al	de
~,	~,	la
al	al	luna,
hogar	hogar	entonces,
de	de	son
la	la	las
lumbre	lumbre	simeneas
~,	~,	de
porque	porque	esas,
entonces	entonces	pues
son	son	eso
las	las	nos
chimeneas	chimeneas	verá
esas	esas	aquí
~,	~,	ninguna,
pues	pues	bueno,
es	es	muy
~|	~|	para
no	no	aquí
verás	verás	ninguna.
aquí	aquí	No,
ninguna	ninguna	no,
~,	~,	no,
bueno	bueno	no,
~,	~,	no,
no	no	no,
hay	hay	no.
por	por	Bueno,
aquí	aquí	un
ninguna	ninguna	chimeneo
[A-Inn]	[A-Inn]	de
[V-Sml]	[V-Sml]	cuatro
bueno	bueno	ladillos,
~,	~,	por
una	una	su
chimenea	chimenea	mejor
de	de	método
cuatro	cuatro	de
ladrillos	ladrillos	altura,
[V-Sml]	[V-Sml]	ahora,
con	con	tienes
~,	~,	que
a	a	ver
lo	lo	a
mejor	mejor	un
~,	~,	chimeneo.
un	un	Y
metro	metro	el
de	de	hogar,
altura	altura	pues
[A-Inn]	[A-Inn]	eso
eso	eso	era
era	era	esto
una	una	mismo.
chimenea	chimenea	Así,
~.	~.	con
Y	Y	unas
el	el	piernas
hogar	hogar	que
pues	pues	se
ese	ese	llamaba,
~,	~,	que
era	era	la
esto	esto	llega
~,	~,	a
mira	mira	estar
~,	~,	ahí,
así	así	y
~,	~,	ya
así	así	en
~,	~,	este
[G-Mst]	[G-Mst]	sitio,
con	con	me
unas	unas	tengo
piernas	piernas	hechos
que	que	en
se	se	el
llamaba	llamaba	tierra,
que	que	las
salían	salían	bides
hasta	hasta	y
aquí	aquí	la
[R-Inf]	[R-Inf]	taja,
y	y	y
ahí	ahí	ya
en	en	se
este	este	hagas
sitio	sitio	el
~,	~,	alumbre.
en	en	Pues
este	este	acá,
hueco	hueco	tú
~,	~,	estás,
se	se	fijado
metía	metía	aquí.
la	la	Caio
~,	~,	aquí,
las	las	me
vides	vides	ha
y	y	le
la	la	mató
paja	paja	y
y	y	nunca
ahí	ahí	se
hacías	hacías	lo
la	la	hemos
lumbre	lumbre	hecho.
~.	~.	Que
Pues	Pues	me
el	el	ha
gato	gato	togas,
estaba	estaba	tú
~,	~,	y...
fija·os	fija·os	Que
~,	~,	no
aquí	aquí	había
~.	~.	nadie,
Cayó	Cayó	porque
aquí	aquí	no
~,	~,	hubo
ma-	ma-	nadie.
~…	~…	Ayer,
~|	~|	cae
le	le	un
mató	mató	tomentón
~,	~,	de
y	y	acos
no	no	ahí.
pasó	pasó	¿Ya
na	na	estás?
más	más	Oye,
que	que	cae
eso	eso	un
~,	~,	tomentón
que	que	de
mato	mato	acos
al	al	ahí,
gato	gato	no
~.	~.	hay
[HS:I2	[HS:I2	laguna
		Que			Que	ahí.
no	no	¿Ella
había	había	hay
na	na	laguna?
de	de	Que
provecho	provecho	no
en	en	sé
esa	esa	yo,
casa	casa	los
~.	~.	litros,
		]			]	los
Y	Y	miles
luego	luego	de
no	no	litros,
había	había	y
na	na	ahora
~.	~.	no
Ca-	Ca-	sé,
~,	~,	estábase
cayó	cayó	aquí
un	un	y
tormentón	tormentón	se
de	de	lleno
agua	agua	en
ese	ese	una
día	día	hora.
[HS:I2	[HS:I2	Pues
		Ya			Ya	vas
pero	pero	surcar
no	no	una
estaba	estaba	mi�
[A-Inn]	[A-Inn]	que
		]			]	meбse.
~¡~	~¡~	En
Madre	Madre	elатель
~!	~!	corregido,
Cayó	Cayó	Breex,
un	un	y
tormentón	tormentón	os
de	de	voy
agua	agua	a
~,	~,	hacerpetas
que	que	ai
hay	hay
una	una
laguna	laguna
ahí	ahí
~,	~,
ahí	ahí
hay	hay
una	una
laguna	laguna
~…	~…
que	que
no	no
sé	sé
yo	yo
los	los
litros	litros
~,	~,
los	los
miles	miles
de	de
litros	litros
que	que
hará	hará
~,	~,
no	no
sé	sé
~,	~,
estaba	estaba
seca	seca
y	y
se	se
llenó	llenó
en	en
una	una
hora	hora
~.	~.
