estandar	dialectal	whisper
Ay	Ay	Ay,
~,	~,	chica.
chica	chica	Yo
~.	~.	este
Yo	Yo	polo.
~…	~…	Yo
~,	~,	voy
en	en	por
este	este	ejemplo
pueblo	pueblo	a
~.	~.	Andalija
Yo	Yo	al
~,	~,	Bilbaú.
yo	yo	1,
voy	voy	8
~,	~,	días
por	por	se
ejemplo	ejemplo	me
~,	~,	hacen
adonde	ande	intermirables.
el	el	Estoy
hijo	hijo	deseando
~,	~,	volver
a	a	a
Bilbao	Bilbao	casa.
~,	~,	Te
ocho	ocho	digo,
días	días	¿bra?
se	se	Y
me	me	eso
hacen	hacen	preparando
interminables	interminables	yo
~,	~,	a
estoy	estoy	mí
deseando	deseando	me
volver	volver	la
a	a	comida.
casa	casa	Las
~.	~.	hijas
Te	Te	conmigo,
digo	digo	nietos
~,	~,	conmigo.
y	y	Pero
eso	eso	yo
preparando	preparando	deseando
yo	yo	a
misma	misma	mi
la	la	choco,
comida	comida	a
y	y	mi
~…	~…	casa.
las	las	Yo
hijas	hijas	vi
conmigo	conmigo	Raki.
~,	~,	Sí,
nietos	nietos	sí.
conmigo	conmigo	Y
~,	~,	otra
pero	pero	habitoria
yo	yo	tengo.
deseando	deseando	Tiene
a	a	casa
mi	mi	también.
[L-Otra:	[L-Otra:	Y
		txoko			txoko	mira
		]			]	que
~,	~,	podía
a	a	estar
mi	mi	allá
casa	casa	también
~,	~,	a
y	y	gusto.
yo	yo	La
vivir	vivir	habitoria
aquí	aquí	es
~.	~.	muy
[HS:E2	[HS:E2	bonito.
		Sí			Sí	Muy
~,	~,	seco
sí	sí	y
~.	~.	muy
		]			]	bonito.
Y	Y	Pero
otra	otra	yo
en	en	a
Vitoria	Vitoria	mí
tengo	tengo
~,	~,
tiene	tiene
casa	casa
también	también
~,	~,
y	y
mira	mira
que	que
podía	podía
estar	estar
allá	allá
también	también
a	a
gusto	gusto
~,	~,
y	y
Vitoria	Vitoria
es	es
muy	muy
bonito	bonito
~,	~,
eh	eh
~,	~,
muy	muy
seco	seco
y	y
muy	muy
bonito	bonito
~,	~,
pero	pero
yo	yo
~,	~,
a	a
mi	mi
[L-Otra:	[L-Otra:
		txoko			txoko
		]			]
~.	~.
