estandar	dialectal	whisper
nada	nada	Y
~…	~…	una
las	las	de
gallinas	gallinas	las
~…	~…	ganillas,
eso	eso	no
me	me	se
dicen	dicen	me
las	las	dice
hijas	hijas	las
~,	~,	iglas,
ya	ya	ya
las	las	la
hubiera	hubiera	se
quitao	quitao	ve
hace	hace	la
unos	unos	quita
años	años	hace
~,	~,	unos
pero	pero	años.
la	la	Pero
mayor	mayor	la
me	me	mayor
dice	dice	vez
~:	~:	de
«~	«~	mamá
Máma	Máma	no,
~,	~,	es
no	no	que
las	las	te
quites	quites	se
que	que	conése.
con	con	Y
ese	ese	a
~…	~…	Jércita
quehacercico	quehacercico	así
vas	vas	viene
y	y	a
vienes	vienes	ser
a	a	un
~…	~…	paseo.
[RISA]	[RISA]	Y
y	y	es
te	te	verdad,
das	das	no
un	un	le
paseo	paseo	dan,
~»	~»	y
~,	~,	es
y	y	esta
es	es	mañana.
verdá	verdá	Le
~,	~,	ha
no	no	sido
me	me	abierto
dan	dan	que
~…	~…	tienen
~,	~,	ramas
he	he	malo,
ido	ido	está
esta	esta	ya
mañana	mañana	porque
las	las	se
he	he	está
abierto	abierto	estudiando.
que	que	Y
tienen	tienen	no
un	un	se
~…	~…	arregla.
ramazo	ramazo	Y...
malo	malo	Y
está	está	luego
ya	ya	polá,
porque	porque	y
se	se	no
está	está	se
destrozando	estrozando	le
~,	~,	echáis.
y	y	Luego
no	no	polá,
se	se	terrible,
arregla	arregla	las
~,	~,	metas,
y	y	les
~…	~…	he
~,	~,	hecho
y	y	otro
luego	luego	poco,
~,	~,	estén
por	por	en
ahí	ahí	borralos.
les	les	Y...
echan	echan	Y
~,	~,	coge
luego	luego	los
por	por	gols.
la	la	¿Ese
tarde	tarde	es
voy	voy	el
~,	~,	trabajo
las	las	de
meto	meto	las
~,	~,
les	les
echo	echo
otro	otro
poco	poco
~,	~,
les	les
tenemos	tenemos
la	la
luz	luz
y	y
~…	~…
~,	~,
y	y
coges	coges
los	los
huevos	huevos
~,	~,
ese	ese
es	es
el	el
trabajo	trabajo
de	de
las	las
gallinas	gallinas
~.	~.
