estandar	dialectal	whisper
No	No	no
es	es	SANDRA,
que	que	es
me	me	lo
lo	lo	que
quitaron	quitaron	me
es	es	lo
que	que	evitarco".
yo	yo	Yo
se	se	donde
lo	lo	Dokfeldi
vendí	vendí	striking
a	a	a
un	un	un
señó	señó	fleño
que	que	de
es	es	vetidinary.
veterinario	veterinario	En
~.	~.	leer
Que	Que	de
es	es	buffalo
de	de	de
ahí	ahí	Ferrandu
~,	~,	fruit
de	de	grateful,
un	un	buffé
pueblo	pueblo	todo
de	de	misとう
abajo	abajo	o
~,	~,
de	de
Guadix	Guadix
~…	~…
un	un
tal	tal
Benalúa	Benalúa
~.	~.
Benaluga	Benaluga
o	o
como	como
~…	~…
