estandar	dialectal	whisper
[L-Otra:	[L-Otra:	en
		Això			Això	los
son	son	ponesinos,
panets	panets	creo
~.	~.	que
		]			]	ya
[HS:I1	[HS:I1	lo
		Y			Y	ha
estos	estos	hecho
son	son	en
~…	~…	este
		]			]	hosnésito.
No	No	Sí.
~,	~,	Que
estos	estos	lo
panecillos	panecillos	tengo
creo	creo	en
que	que	la
ya	ya	cocina,
los	los	pero
he	he	no
hecho	hecho	tengo
en	en	sitio
este	este	para...
hornecito	hornecito	¿Por
~,	~,	esto?
[HS:I1	[HS:I1	¿Abo?
		Sí			Sí	6.
~,	~,
sí	sí
~.	~.
		]			]
[HS:E1	[HS:E1
		Ah			Ah
~.	~.
		]			]
que	que
lo	lo
pongo	pongo
en	en
la	la
cocina	cocina
~,	~,
pero	pero
no	no
tengo	tengo
sitio	sitio
para	para
~…	~…
Con	Con
esto	esto
[HS:I1	[HS:I1
		Sí			Sí
~.	~.
		]			]
hago	hago
seis	seis
~.	~.
[HS:I1	[HS:I1
		Sí			Sí
~.	~.
		]			]
Seis	Seis
y	y
seis	seis
~,	~,
doce	doce
~.	~.
