estandar	dialectal	whisper
Sí	Sí	Rana,
~…	~…	venido
~,	~,	unos
ranas	ranas	cuando
~.	~.	estaban
Han	Han	haciendo
venido	venido	beñar
unos	unos	roya,
~,	~,	pellaban
cuando	cuando	rana,
estaban	estaban	rana
haciendo	haciendo	y
[A-Inn]	[A-Inn]	guayan
ahí	ahí	la
~,	~,	pata
pillaban	pillaban	y
ranas	ranas	la
~…	~…	freya,
~,	~,	lluvieron
ranas	ranas	los
y	y	dos,
las	las	un
~…	~…	día...
~|	~|	¿Qué
y	y	es
cogían	cogían	la
las	las	pata
patas	patas	y
y	y	yo?
las	las	No,
freían	freían	no,
~.	~.	no,
Yo	Yo	no
eso	eso	quiero,
no	no	no,
lo	lo	no,
he	he	no,
catao	catao	no
~.	~.	pasé
Un	Un	por
día	día	su
		allergic
Anonimizado	Anonimizado	a
		breach
~,	~,	de��
[RISA]	[RISA]	derunning.
la	la	A
de	de	ownership
		degemeamiento
Anonimizado	Anonimizado	y
		también
~:	~:	alqueces
«~	«~	al
Que	Que	invasive.
cates	cates	El
~»	~»	P
~.	~.	governing
Y	Y	llenos
digo	digo	la
~:	~:	camés
«~	«~	y
No	No	denunciadores.
~,	~,	Los
no	no	c
~,	~,	Qingchems,
no	no	como
~,	~,	jugador,
no	no	lounya
~…	~…
[Rndo:	[Rndo:
		Yo			Yo
no	no
~.	~.
		]			]
No	No
quiero	quiero
~,	~,
no	no
~,	~,
yo	yo
no	no
~»	~»
~.	~.
Dicen	Dicen
tos	tos
que	que
estaban	estaban
muy	muy
buenas	buenas
~.	~.
