estandar	dialectal	whisper
Bueno	Bueno	Bueno,
~,	~,	pues
pos	pos	iba
se	se	a
iba	iba	ayudar
a	a	a
~…	~…	todo
ayudar	ayudar	lo
a	a	que
todo	todo	hubiera
lo	lo	que
que	que	hacer,
hubiera	hubiera	pero
que	que	de
hacer	hacer	que
~,	~,	no,
pero	pero	pero
de	de	de
que	que	niños
~,	~,	pequeños,
no	no	para
~,	~,	pequeñedos
pero	pero	no,
de	de	pero
niños	niños	después
pequeños	pequeños	ya
~,	~,	de
tan	tan	que
pequeñines	pequeñines	era
no	no	un
~,	~,	pesado,
pero	pero	ya
después	después	se
ya	ya	daba
de	de	como
que	que	hace
ya	ya	gores
empezaban	empezaban	ya.
ya	ya	Ya
a	a	también
ser	ser	lo
algo	algo	empezaban
mayores	mayores	a
ya	ya	mandar,
~,	~,	¿segarda?
ya	ya
también	también
los	los
empezaban	empezaban
a	a
mandar	mandar
segar	segar
el	el
pan	pan
~.	~.
