estandar	dialectal	whisper
Con	Con	con
materia	materia	materia
prima	prima	prima,
~,	~,	pagamos
pagábamos	pagábamos	con
con	con	materia,
materia	materia	no
~.	~.	era
[HS:E1	[HS:E1	con
		Con			Con	dinero,
materia	materia	era
~.	~.	por
		]			]	ejemplo
No	No	por
~,	~,	hacer
no	no	un
era	era	horno
con	con	verdad
dinero	dinero	dejabas
~.	~.	ahora
[HS:E1	[HS:E1	señor
		Sí			Sí
~.	~.
		]			]
Era	Era
por	por
un	un
ejemplo	ejemplo
~,	~,
por	por
hacer	hacer
un	un
horno	horno
~,	~,
¿~	¿~
verdá	verdá
~?	~?
~,	~,
dejabas	dejabas
a	a
la	la
señora	señora
aquella	aquella
~…	~…
