estandar	dialectal	whisper
Pues	Pues	La
~,	~,	escuela
la	la	siempre
voy	voy	ha
a	a	sido
decir	decir	algo
una	una	de
cosa	cosa	goestas.
~:	~:	Les
los	los	gusta
curas	curas	mucho
siempre	siempre	los
han	han	centimilios
sido	sido	en
algo	algo	la
egoístas	egoístas	estación.
~.	~.	Aquí
[RISA]	[RISA]	ha
Les	Les	habido
gusta	gusta	una
mucho	mucho	época
los	los	de
centimillos	centimillos	a
y	y	ver
las	las	fijo,
perri-	perri-	aparte
~.	~.	de
[HS:I2	[HS:I2	los
		[A-Inn]			[A-Inn]	de
Aquí	Aquí	por
lo	lo	su
menos	menos	cuenta,
doce	doce	ha
~.	~.	habido
		]			]	7
Aquí	Aquí	curas.
ha	ha	Y
habido	habido	les
una	una	diré,
época	época	3
de	de	curas
haber	haber	es
fijos	fijos	de
~,	~,	Santa
aparte	aparte	Ugenia,
de	de	2
los	los	en
de	de	San
por	por	Pedro
su	su	y
cuenta	cuenta	la
~,	~,	cárcel.
[HS:E1	[HS:E1	1
		Sí			Sí	en
~.	~.	Santa
		]			]	María,
ha	ha	2
habido	habido	en
siete	siete	otros
curas	curas	en
~,	~,	Santa
y	y	Clara
les	les	y
diré	diré	2
~:	~:	en
tres	tres	San
curas	curas	José,
en	en	las
Santa_Eugenia	Santa_Eugenia	mojas
~,	~,	de
[HS:E1	[HS:E1	los
		Sí			Sí	hospital.
~.	~.	3
		]			]	en
dos	dos	San
en	en	Fernando,
San_Pedro	San_Pedro	3
y	y	Zak
la	la	firme
cárcel	cárcel	y
~,	~,	4
uno	uno	en
en	en	San
Santa_María	Santa_María	Luis,
~,	~,	la
dos	dos	camp
en	en	Kimchi
~…	~…	y
~|	~|	el
otro	otro	3
en	en
Santa_Clara	Santa_Clara
y	y
otro	otro
en	en
San_José	San_José
~,	~,
las	las
monjas	monjas
del	del
hospital	hospital
~.	~.
