estandar	dialectal	whisper
Pues	Pues	la
aquí	aquí	vida
la	la	entonces
vida	vida	era
entonces	entonces	lo
era	era	que
~…	~…	se
yo	yo	es
qué	qué	como
sé	sé	decirte,
~,	~,	porque
cómo	cómo	se
decirte	decirte	dice
~,	~,	tú,
porque	porque	¿cómo
fíjate	fíjate	está
tú	tú	la
~,	~,	vida?
hoy	hoy	Ahí
cómo	cómo	está
está	está	el
la	la	común
vida	vida	de
y	y	trabajar,
está	está	en
to	to	trabajo,
el	el	en
mundo	mundo	fin
trabajando	trabajando	o
en	en	en
trabajos	trabajos	bonito,
finos	finos	y
y	y	antes
bonitos	bonitos	que
~;	~;	era,
y	y	con
antes	antes	una
que	que	hacha
era	era	o
con	con	una
una	una	herramienta
hacha	hacha	para
o	o	cortar
un	un	la
~…	~…	leña
~,	~,	y
unas	unas	cortar
herramientas	herramientas	por
pa	pa	ahí
cortar	cortar	el
leña	leña	descorsar,
y	y	para
cortar	cortá	descorsar
por	por	una
ahí	ahí	hacha,
~.	~.	a
El	El	los
descorchao	descorchao	árboles,
~|	~|	estos
pa	pa	árboles
descorchar	descorchar	que
~,	~,	se
unas	unas	ven
hachas	hachas	ahí
~,	~,	por
a	a	un
los	los	frente.
árboles	árboles	¿Ese
~,	~,	era
esos	esos	la
árboles	árboles	vida
que	que
se	se
ven	ven
ahí	ahí
por	por
enfrente	enfrente
~.	~.
Ese	Ese
era	era
la	la
vida	vida
que	que
entonces	entonces
había	había
aquí	aquí
~.	~.
