estandar	dialectal	whisper
Pues	Pues	Nos
~…	~…	compramos
los	los	siguiticos
comprábamos	comprábamos	y
chiquiticos	chiquiticos	como
y	y	no
pa	pa	había
modo	modo	de
de	de	esos
eso	eso	compuestos,
~,	~,	nos
como	como	pidíamos
no	no	a
había	había	paz
de	de	de
esos	esos	patatas,
compuestos	compuestos	con
~,	~,	salvo.
los	los	Y
criábamos	criábamos	a
a	a	los
base	base	ocho
de	de	meses
patatas	patatas	o
[R-Vcs]	[R-Vcs]	diez,
con	con	nos
salvao	salvao	matamos.
~.	~.	En
Y	Y	mi
a	a	en
los	los	Matachi,
ocho	ocho	con
meses	meses	sus
o	o	buenos
diez	diez	cuchillos,
~,	~,	sus
los	los	ranchos
matábamos	matábamos	para
~.	~.	conleían
Venía	Venía	aquí
el	el	en
matachín	matachín	la
con	con	barra
sus	sus	a
buenos	buenos	los
cuchillos	cuchillos	halledros,
~,	~,	la
sus	sus	gente
ganchos	ganchos	los
pa	pa	cogería,
ponerle	ponerle	los
aquí	aquí	echan
en	en	una
la	la	tabla,
barba	barba	ahí
~,	~,	los
pa	pa	sangrán,
que	que	y
les	les	después
~…	~…	los
~,	~,	quemaban,
la	la	o
gente	gente	sea
los	los	los
cogería	cogería	chuparaban
~,	~,	con
les	les
echaban	echaban
en	en
una	una
tabla	tabla
~,	~,
allí	allí
los	los
sa-	sa-
~,	~,
los	los
sangraban	sangraban
y	y
después	después
~,	~,
los	los
quemaban	quemaban
~,	~,
o	o
sea	sea
~,	~,
los	los
chocarraban	chocarraban
con	con
~…	~…
[R-Grb]	[R-Grb]
