estandar	dialectal	whisper
El	El	El
~…	~…	finito
esta	esta	es
~,	~,	que
el	el	aquí
[A-PIn:	[A-PIn:	se
		vinito			vinito	lo
		]			]	quieren
es	es	probar
de	de	y
aquí	aquí	le
si	si	preocupa
lo	lo	que
quieren	quieren	tú
probar	probar	pueda
~.	~.	hablar.
[HS:I1	[HS:I1	En
		Entra			Entra	general
áhi	áhi	sí
pa	pa	me
que	que	imagino
cojáis	cojáis
algo	algo
~.	~.
		]			]
Y	Y
la	la
cerveza	cerveza
es	es
igual	igual
~.	~.
[HS:E1	[HS:E1
		Gracias			Gracias
~.	~.
		]			]
[HS:E3	[HS:E3
		Muchísimas			Muchísimas
gracias	gracias
~.	~.
		]			]
Cojan	Cojan
queso	queso
y	y
galletitas	galletitas
~.	~.
