estandar	dialectal	whisper
Nada	Nada	Las
~,	~,	recieras
cerradas	cerradas	de
en	en	decir
~…	~…	que
la	la	llegáis
[OTRAS-EM]	[OTRAS-EM]	por
~|	~|	las
[HS:E1	[HS:E1	labes
		¿~			¿~	y
Cerradas	Cerradas	que
~?	~?	ya
		]			]	eran
en	en	ya
los	los	mayores
co-	co-	y
~,	~,	y
[V-Sml]	[V-Sml]	nos
las	las	llegáis
vecinas	vecinas	por
decían	decían	las
~:	~:	levantan
«~	«~	ustedes.
Si	Si	Me
se	se	voy
caen	caen	a
~,	~,	allá
pues	pues	de
[OTRAS-EM]	[OTRAS-EM]	la
a	a	comida
ver	ver	en
si	si	el
puedes	puedes	marido,
~,	~,	me
que	que	voy
no	no	a
~…	~…	escardar,
si	si	a
~…	~…	ver
~»	~»	lo
~,	~,	que
que	que	hay,
ellas	ellas
eran	eran
ya	ya
mayores	mayores
y	y
~…	~…
~,	~,
y	y
digo	digo
~:	~:
«~	«~
Si	Si
se	se
caen	caen
pues	pues
les	les
levantan	levantan
ustedes	ustedes
~»	~»
~.	~.
O	O
~…	~…
«~	«~
me	me
voy	voy
a	a
~…	~…
~,	~,
a	a
llevarle	llevarle
la	la
comida	comida
a	a
mi	mi
marido	marido
~»	~»
~.	~.
O	O
«~	«~
me	me
voy	voy
a	a
escardar	escardar
~»	~»
~.	~.
O	O
~…	~…
A	A
ver	ver
~,	~,
lo	lo
que	que
era	era
entonces	entonces
~.	~.
