estandar	dialectal	whisper
Es	Es	Eso
donde	donde	es
hacemos	hacemos	lo
la	la	que
vida	vida	hacemos
~.	~.	la
Mira	Mira	vida.
~,	~,	Mira,
por	por	con
ejemplo	ejemplo	mi
~,	~,	hija,
mi	mi	todo
hija	hija	lo
[A-Inn]	[A-Inn]	hablamos
en	en	la
la	la	cocina.
cocina	cocina	Aquí
~,	~,	hay
aquí	aquí	la
hace	hace	vida.
la	la	Sí,
vida	vida	que
~.	~.	sea
[A-Inn]	[A-Inn]	otra
para	para	vez
guisar	guisar	para
~,	~,	la
pero	pero	vista.
~…	~…	Si
aquí	aquí	es
hacemos	hacemos	ampl
la	la	ministersino,ена
vida	vida	tu
en	en	ABSPA
la	la	disculpas
cocina	cocina	cuisine,
 	 	AWD
 	 	civil,
 	 	organiza,
 	 	gall
 	 	вместе
 	 	con
 	 	not斷
 	 	no,
