estandar	dialectal	whisper
Sí	Sí	Sí,
~,	~,	sí.
sí	sí	Cuelas
~,	~,	por
sí	sí	detenios,
~.	~.	de
A	A	todos,
la	la	no
escuela	escuela	van
~,	~,	a
pues	pues	escuelas.
de	de	Saben
pequeños	pequeños	por
~,	~,	ver,
pues	pues	escribir.
todos	todos	¿Para
iban	iban	quién
a	a	es
la	la	todo
escuela	escuela	o
~.	~.	ver?
Saben	Saben	Sí,
pues	pues	aquí,
leer	leer	aquí
y	y	en
escribir	escribir	el
~.	~.	pueblo.
[HS:E1	[HS:E1	Lo
		Pero			Pero	mire,
¿~	¿~	aquí
aquí	aquí	en
en	en	el
el	el	pueblo,
pueblo	pueblo	me
o	o	intoco
venían	venían	los
~…	~…	cuatro
~?	~?	que
		]			]	tenen.
Sí	Sí	Si
~,	~,	no
aquí	aquí	nido
~,	~,	a
aquí	aquí	como
en	en	otros,
el	el	ahora
pueblo	pueblo	ya
~.	~.	que
Los	Los	van
míos	míos	a
me	me	vallar.
~,	~,	Pero
aquí	aquí	aquí
en	en	ha
el	el	habido
pueblo	pueblo	escuelas,
me	me	el
~…	~…	maestro,
me	me	una
han	han	maestra,
tocao	tocao	para
los	los	niños
cuatro	cuatro	y
que	que	niños.
tengo	tengo	Es
~.	~.	como
Sí	Sí	da
~,	~,	vuelta,
no	no	¿sabes?
han	han	¿Para
ido	ido
a	a
~…	~…
como	como
otros	otros
ahora	ahora
ya	ya
~,	~,
que	que
van	van
a	a
Villada	Villada
o	o
~…	~…
Aquí	Aquí
ha	ha
habido	habido
escuela	escuela
~,	~,
el	el
maestro	maestro
o	o
una	una
maestra	maestra
pa	pa
niños	niños
y	y
niñas	niñas
~;	~;
[HS:I2	[HS:I2
		Mira			Mira
cómo	cómo
da	da
vueltas	vueltas
el	el
aparato	aparato
ese	ese
~.	~.
		]			]
todos	todos
juntos	juntos
~.	~.
