estandar	dialectal	whisper
Y	Y	y
lo	lo	lo
de	de	de
		elán,
Anonimizado	Anonimizado	lo
		dulu,
tiene	tiene	lo
un-	un-	tokenling
~,	~,	modules
[HS:I4	[HS:I4	y
		Derecho			Derecho	ya
~.	~.	lo
		]			]	tomamos
lo	lo	y
nuestro	nuestro	qu道amos
de	de	ok,
		la
Anonimizado	Anonimizado	gente
		reduce
tiene	tiene	unука
una	una	que
umbría	umbría	se
al	al	recolea
~…	~…	signature
otro	otro	no,
lao	lao	contra
y	y	el
qui-	qui-	doctor
~,	~,	Manuel
vamos	vamos	auto
~,	~,	rombie
estuvo	estuvo	esta
a	a	y
hablar	hablar	yo
[HS:I4	[HS:I4	fue
		Derecho			Derecho	donde
~.	~.	estaba
		]			]
con	con
él	él
pa	pa
que	que
nos	nos
lo	lo
arara	arara
que	que
luego	luego
se	se
trajo	trajo
el	el
tractor	tractor
y	y
no	no
lo	lo
aró	aró
~,	~,
fíjate	fíjate
qué	qué
lástima	lástima
[HS:I3	[HS:I3
		[A-Inn]			[A-Inn]
era	era
atrevido	atrevido
~,	~,
pobrecito	pobrecito
~.	~.
		]			]
y	y
ojo	ojo
donde	donde
estaba	estaba
~,	~,
¿~	¿~
eh	eh
~?	~?
