estandar	dialectal	whisper
Pero	Pero	pero
que	que	para
~,	~,	ir
digo	digo
~:	~:
«~	«~
Escucha	Escucha
~,	~,
el	el
tío	tío
este	este
ha	ha
acertao	acertao
~,	~,
y	y
nosotros	nosotros
nos	nos
reíamos	reíamos
~»	~»
~.	~.
Digo	Digo
al	al
otro	otro
~,	~,
digo	digo
~:	~:
«~	«~
	
Anonimizado	Anonimizado
	
~»	~»
~,	~,
digo	digo
nosotros	nosotros
nos	nos
reíamos	reíamos
~.	~.
Y	Y
escucha	escucha
el	el
tío	tío
este	este
~,	~,
desnudo	desnudo
[Rndo:	[Rndo:
		en			en
pelotas	pelotas
aquí	aquí
en	en
la	la
calle	calle
		]			]
~»	~»
~.	~.
Y	Y
~,	~,
y	y
la	la
varita	varita
esa	esa
~,	~,
empezó	empezó
a	a
dar	dar
[A-Inn]	[A-Inn]
vueltas	vueltas
~.	~.
[A-Inn]	[A-Inn]
«~	«~
Dios	Dios
mío	mío
de	de
mi	mi
alma	alma
~»	~»
~,	~,
digo	digo
~,	~,
«~	«~
que	que
~,	~,
que	que
~,	~,
que	que
[A-PIn:	[A-PIn:
		he			he
partido	partío
		]			]
la	la
gente	gente
y	y
[A-Inn]	[A-Inn]
~»	~»
~.	~.
Bueno	Bueno
~.	~.
