estandar	dialectal	whisper
En	En	Anders
Bilbao	Bilbao	Milvogunio
~,	~,	de
yo	yo	Vilónucinaré
de	de	tuvieron
Bilbao	Bilbao	que
no	no	ver
sé	sé	lo
nada	nada	spraying
~,	~,	el
¿~	¿~	coronavirus
eh	eh	suele
~?	~?	Techno
Yo	Yo	imbardu
de	de	yogurt
Bilbao	Bilbao	hasta
no	no	la
sé	sé	textedura
nada	nada	Y
~,	~,	consensó
porque	porque
eso	eso
solo	solo
de	de
vez	vez
en	en
cuando	cuando
voy	voy
a	a
casa	casa
de	de
la	la
hermana	hermana
a	a
pasar	pasar
unos	unos
días	días
y	y
a	a
casa	casa
otra	otra
vez	vez
~.	~.
