estandar	dialectal	whisper
Sí	Sí	Se
~,	~,	colaba,
se	se	lo
colaba	colaba	colábamos,
~,	~,	pero
lo	lo	ya
colábamos	colábamos	hay
pero	pero	que
lo	lo	ir
que	que	de
no	no	tiempo
sé	sé	a
~,	~,	amarillo,
allá	allá	ya
equis	equis	era
de	de	rancio,
tiempo	tiempo	pero
~,	~,	fresquito
pues	pues	muy
igual	igual
~,	~,
amarillo	amarillo
~,	~,
ya	ya
era	era
rancio	rancio
~,	~,
[HS:E2	[HS:E2
		Ya			Ya
~.	~.
		]			]
ya	ya
era	era
rancio	rancio
~,	~,
pero	pero
lo	lo
~|	~|
fresquito	fresquito
~,	~,
mu	mu
blanquita	blanquita
~.	~.
[HS:E2	[HS:E2
		[Asent]			[Asent]
~.	~.
		]			]
