estandar	dialectal	whisper
No	No	No,
~,	~,	la
la	la	sangre
sangre	sangre	no
~,	~,	tengo
matan	matan	y
hoy	hoy	pues
y	y	mañana
mañana	mañana	ya
ya	ya	vamos
a	a	allá
lo	lo	a
mejor	mejor	saber
ya	ya	de
se	se	mercillas
hacen	hacen	y
en	en	no
morcillas	morcilles	se
y	y	gariendan
no	no	y
se	se	se
calienta	calienta	infían
ni	ni	y
se	se	nada
enfría	enfría	se
ni	ni	ha
nada	nada	gustado,
~,	~,	se
según	según	recorven
está	está	un
~.	~.	cacharropo,
Según	Según	que
se	se	da
recoge	recoge	a
en	en	ligar
un	un	la
cacharro	cacharro	noche,
pues	pues	toda
queda	queda	la
allí	allí	noche
a	a	y
la	la	a
noche	noche	otro
~,	~,	día
toa	toa	se
la	la	hace
noche	noche	uso
y	y	de
a	a	ello
otro	otro	al
día	día	día
~,	~,	así
si	si	entra机
se	se	y
hace	hace	así
uso	uso	Usually
de	de	medium
ello	ello
al	al
día	día
siguiente	siguiente
~,	~,
pues	pues
como	como
~,	~,
como	como
esté	esté
~,	~,
allá	allá
se	se
echa	echa
entre	entre
ello	ello
~.	~.
