estandar	dialectal	whisper
La	La	la
lavas	lavas	vaca,
bien	bien	después
lavada	lavada	la
~,	~,	tíacía
después	después	a
la	la	Cordones,
hacía	hacía	la
así	así	ponían
a	a	a
~…	~…	Roeca
cordones	cordones	en
~,	~,	Naurca,
la	la	no
ponía	ponía	eso
en	en	de
una	una	madera
rueca	rueca	que
~,	~,	lleva
en	en	así
una	una	y
rueca	rueca	después
~,	~,	iba
en	en	tirando
una	una	y
eso	eso	iba
de	de	con
madera	madera	el...
que	que	con
lleva	lleva	el...
así	así
~.	~.
[HS:I2	[HS:I2
		Sí			Sí
~.	~.
		]			]
Y	Y
después	después
se	se
iba	iba
tirando	tirando
y	y
iba	iba
con	con
el	el
~…	~…
[HS:I2	[HS:I2
		Hilando			Hilando
~.	~.
		]			]
Y	Y
la	la
rueca	rueca
iba	iba
haciendo	haciendo
los	los
cordones	cordones
~.	~.
Esta	Esta
l'lo_ha	l'ha
hecho	hecho
aún	aún
~.	~.
