estandar	dialectal	whisper
Yo	Yo	Yo
sí	sí	sí,
~,	~,	a
aburrida	aburrida	porrida
~,	~,	porque
porque	porque	salgo
[HS:E2	[HS:E2	poco.
		¿~			¿~	No
Sale	Sale	podemos
poco	poco	ni
~?	~?	andar,
		]			]	como
salgo	salgo	se
poco	poco	aquello,
~,	~,	a
no	no	un
podemos	podemos	espero
ni	ni	él,
andar	andar	no
como	como	puede
dice	dice	de
aquel	aquel	lo
~,	~,	más
yo	yo	que
aún	aún	sale
pero	pero	esa
él	él	y
no	no	a
puede	puede	la
~,	~,
lo	lo
más	más
que	que
sale	sale
es	es
ahí	ahí
a	a
la	la
plaza	plaza
~.	~.
