estandar	dialectal	whisper
~¡~	~¡~	together
Ay	Ay	como
~,	~,	se
cállate	cállate	disciliaron
~!	~!	a
Estoy	Estoy	Rusia
confundida	confundía	para
[HS:I2	[HS:I2	que
		Si			Si	hicieran
mi	mi	la
hijo	hijo	posada,
es	es	beg彅atsu
más	más	laaters
chico	chico	de
que	que	otros
tu	tu	problemas
hijo	hijo
y	y
tuvo	tuvo
quinta	quinta
[A-Inn]	[A-Inn]
		]			]
~.	~.
Cállate	Cállate
~,	~,
estoy	estoy
confundida	confundía
con	con
	
Anonimizado	Anonimizado
	
~,	~,
que	que
estoy	estoy
confundida	confundía
con	con
	
Anonimizado	Anonimizado
	
~,	~,
con	con
mi	mi
nieto	nieto
~,	~,
[HS:I2	[HS:I2
		~…			~…
con	con
tu	tu
nieto	nieto
~,	~,
con	con
el	el
de	de
	
Anonimizado	Anonimizado
	
		]			]
y	y
eso	eso
sí	sí
~,	~,
lo	lo
hicieron	hicieron
ahí	ahí
en	en
la	la
posada	posá
~.	~.
[HS:I2	[HS:I2
					
Anonimizado	Anonimizado
	
~,	~,
también	tambié
sí	sí
sirvió	sirvió
~.	~.
		]			]
que	que
lo	lo
hicieron	hicieron
en	en
la	la
posada	posá
porque	porque
[A-Inn]	[A-Inn]
~.	~.
Sí	Sí
~,	~,
ya	ya
m'acordé	m'acordé
~.	~.
