estandar	dialectal	whisper
¿~	¿~	¿Por
Por	Por	qué
qué	qué	sale
sale	sale	tan
tan	tan	meloso?
~…	~…	Tan
meloso	meloso	rico,
~,	~,	eh,
tan	tan	permite.
~…	~…	¿Cómo
rico	rico	lo
~?	~?	hacen?
[HS:I1	[HS:I1	¿Qué
		Tan			Tan	ha
rico	rico	sido
~,	~,	cocinar
eh	eh	a
~.	~.	profesión?
Qué	Qué	¿Por
rico	rico	qué
~,	~,	sale
eh	eh	tan
		]			]
Sí	Sí
~.	~.
[HS:I1	[HS:I1
		[A-PIn:			[A-PIn:
		Qué			Qué
rico	rico
		]			]
~.	~.
		]			]
¿~	¿~
Cómo	Cómo
lo	lo
hace	hace
usted	usted
~,	~,
que	que
ha	ha
sido	sido
cocinera	cocinera
profesional	profesional
~?	~?
[HS:I1	[HS:I1
		Sí			Sí
~,	~,
		]			]
