estandar	dialectal	whisper
|T2|	|T2|	y
Y	Y	otra
otra	otra	cosa
cosa	cosa	también
también	también	lo
~,	~,	de
lo	lo	la
de	de	panadería.
la	la	La
~…	~…	panadería
~,	~,	tenía
lo	lo	unos
de	de	teses
la	la	aquí,
panadería	panadería	tenía
~.	~.	nobrador
[A-Inn]	[A-Inn]	o
~]	~]	tenía
¿~	¿~	nadie
Panadería	Panadería	que
tenían	tenían	traía
ustedes	ustedes	el
aquí	aquí	pan
~?	~?	de
¿~	¿~	fuera.
tenía	tenía	No,
obrad-	obrad-	tú
~,	~,	y
tenían	tenían	como
obrador	obrador	panadería.
~?	~?	Al
¿~	¿~	mi
O	O	de
tenían	tenían	eingas
alguien	alguien	persones
que	que	caer
traía	traía
el	el
pan	pan
de	de
fuera	fuera
~?	~?
[HS:I1	[HS:I1
		No			No
~,	~,
tuvimos	tuvimos
~,	~,
hubo	hubo
panadería	panadería
~,	~,
		]			]
[A-PIn:	[A-PIn:
		¿~			¿~
Cómo	Cómo
funcionaba	funcionaba
eso	eso
~?	~?
		]			]
