estandar	dialectal	whisper
Unas	Unas	unas
matas	matas	más
que	que	que
salen	salen	se
en	en	quizan
el	el	en
campo	campo	el
con	con	campo
muchos	muchos	con
pinchos	pinchos	muchos
~,	~,	pinchos
que	que	que
pincha	pincha	pincha
mucho	mucho	mucho
~,	~,	pues
pues	pues	le
~,	~,	lo
lo	lo	he
chocarrábamos	chocarrabámos	hecho
con	con	carabamos
eso	eso	con
~.	~.	eso
Y	Y	y
como	como	como
la	la	la
ilaga	ilaga	hilaga,
~,	~,	pues
pues	pues	la
la	la	cenizo
ceniza	ceniza	en
es	es	negra
negra	negra	pues
~,	~,	el
pues	pues	cuito
el	el	se
cuto	cuto	ponía
se	se	del
ponía	ponía	to
de	de	¿Ah?
luto	luto	¿Pues
~.	~.	ya
[RISAS]	[RISAS]	está
Y	Y	padrera
después	después	de
~,	~,	pucheros
con	con	antiguos?
esas	esas	Sí
tapaderas	tapaderas	pues
de	de	se
pucheros	pucheros	le
antiguos	antiguos	daba
pues	pues	para
~,	~,	quitarle
se	se	eso
le	le	negro
daba	daba	con
~,	~,	agua
pa	pa	y
quitarle	quitarle	me
eso	eso	rescaron
negro	negro	con
con	con	el
agua	agua	tapadera
~,	~,	y
y	y	se
le	le	quedaban
~,	~,	en
le	le	puchero
arrastraban	arrastraban	y
con	con	después
las	las	con
~|	~|	una
con	con	especie
la	la	de
tapadera	tapadera	cuchillo
y	y	lo
se	se	quitaban
quedaban	quedaban
limpios	limpios
~.	~.
Y	Y
~,	~,
después	después
~,	~,
con	con
una	una
especie	especie
de	de
~,	~,
de	de
cuchillo	cuchillo
le	le
quitaban	quitaban
to	to
~.	~.
