estandar	dialectal	whisper
Yo	Yo	Yo
he	he	he
tenido	tenido	tenido
uno	uno	uno
que	que	que
tengo	tengo	tengo
empezao	empezao	empezado
de	de	de
dos	dos	dos
años	años	años.
~,	~,	Hace
ha	ha	ahora
hecho	hecho	que
ahora	ahora	les
que	que	he
les	les	podado.
he	he	No
colgado	colgao	sé
~.	~.	que
[HS:E1	[HS:E1	era
		¿~			¿~	muy
Y	Y	dura.
no	no	No
se	se	porque
ha	ha	eran
quedado	quedado	muy
muy	muy	grandes.
duro	duro	Espero
~?	~?	un
		]			]	momento.
No	No	Si,
~,	~,
porque	porque
era	era
muy	muy
grandes	grandes
~|	~|
[R-Vcs]	[R-Vcs]
Espera	Espera
un	un
momentín	momentín
~.	~.
