estandar	dialectal	whisper
La	La	la
sal	sal	sal,
~,	~,	voy
un	un	a
puñao	puñao	desal.
de	de	Ay,
sal	sal	hay
~,	~,	que
y	y	estar
hay	hay	lo
que	que	moviendo,
estarlo	estarlo	pero
moviendo	moviendo	al
~,	~,	mismo
pero	pero	tiempo
~…	~…	que
al	al	le
mismo	mismo	pinchan
tiempo	tiempo	al
que	que	cerdo,
le	le	hay
pinchan	pinchan	que
al	al	estar
cerdo	cerdo	ahí
hay	hay	la
que	que	persona
estar	estar	y
allí	allí	empezar
la	la	a
persona	persona	mover.
y	y	Sí.
empezarlo	empezarlo	Y
a	a	no
mover	mover	se
~,	~,	puede
[HS:E	[HS:E	dejar
		Sí			Sí	sin
~.	~.	mover
		]			]	hasta
y	y	que
~…	~…	no
~,	~,	se
y	y	empriye,
de-	de-	porque
~,	~,	si
y	y	no
~…	~…	se
no	no
se	se
puede	puede
dejar	dejar
sin	sin
mover	mover
hasta	hasta
que	que
no	no
se	se
enfríe	enfríe
~,	~,
[HS:E	[HS:E
		[Asent]			[Asent]
~.	~.
		]			]
porque	porque
si	si
no	no
se	se
corta	corta
~.	~.
