estandar	dialectal	whisper
Pues	Pues	Pues
no	no	no
~,	~,	la
la	la	postumbre
costumbre	costumbre	de
de	de	coger
coger	coger	niños,
niños	niños	que
~.	~.	a
Que	Que	mí
a	a	me
mí	mí	la
me	me	he
nació	nació	hecho
tu	tu	para
padre	padre	un
de	de	enagras,
nalgas	nalgas	y
y	y	dije
fíjate	fíjate	que
ella	ella	me
me	me	llame
lo	lo	lo
cogió	cogió	cogió
~,	~,	en
así	así	su
de	de	donadras.
nalgas	nalgas	Isto
~.	~.	es
Después	Después	mucho
ya	ya	gorrico,
vino	vino
el	el
practicante	practicante
~,	~,
pero	pero
de	de
aquel	aquel
ya	ya
había	había
nacido	nacido
~.	~.
