estandar	dialectal	whisper
Los	Los	Los
caracoles	caracoles	jaracoles
se	se	se
lavan	lavan	laaban
con	con	con
sal	sal	sal.
~,	~,	Entonces
[HS:E1	[HS:E1	pasas
		[Asent]			[Asent]	con
~.	~.	sal,
		]			]	luego
dos	dos	los
o	o	enjoan,
tres	tres	las
pasadas	pasás	vienen
con	con	con
sal	sal	gau.
~,	~,	Los
luego	luego	ponen
los	los	en
enjuagas	enjuagas	casuela,
bien	bien	los
enjuagaos	enjuagaos	ponen
~,	~,	al
los	los	sol.
pones	pones	Y
en	en	se
una	una	viene
cazuela	cazuela	sacando
~,	~,	la
[HS:E1	[HS:E1	molla.
		[Asent]			[Asent]	Y
~.	~.	ahí
		]			]	se
los	los	queda.
pones	pones	Y
al	al	si
sol	sol	no
~,	~,	es
y	y	una
ellos	ellos	poquitica
mismos	mismos	de
sacan	sacan	agua
la	la	caliente,
molla	molla	los
y	y	ponen
ahí	ahí	en
se	se	el
quedan	quedan	hormigico,
~.	~.	muy
Y	Y	poquitista,
si	si	está
no	no	lo
es	es	rica.
con	con	Y
una	una	ellos
poquitica	poquitica	salen,
de	de	salen,
agua	agua	salen,
caliente	caliente	y
~,	~,	cuando
lo	lo	quiera
pones	pones	cuenta,
en	en	está
~,	~,	cremado.
en	en	Está
el	el	muerto.
hornillico	hornillico	Y
~,	~,	ahí
a	a	se
~…	~…	llega
a	a	el
poco	poco	cojo,
~,	~,	y
muy	muy	es
poquitín	poquitín	como
de	de	se
calorica	calorica	hace
y	y	los
ellos	ellos
salen	salen
~,	~,
salen	salen
~,	~,
salen	salen
y	y
cuando	cuando
se	se
quieren	quieren
dar	dar
cuenta	cuenta
están	están
quemaos	quemaos
~,	~,
[R-Inf]	[R-Inf]
[RISAS]	[RISAS]
están	están
muertos	muertos
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
¿~	¿~
Ve	Ve
cómo	cómo
se	se
hacen	hacen
así	así
los	los
caracoles	caracoles
~?	~?
