estandar	dialectal	whisper
te	te	que
ponían	ponían	ponían
~…	~…	una
una	una	lección
lección	lección	para
para	para	estudiar,
estudiar	estudiar	pero
~,	~,	la
pero	pero	tenía
la	la	que
tenías	tenías	estudiar
que	que	palabra
estudiar	estudiar	a
palabra	palabra	palabra.
a	a	El
palabra	palabra	día
~,	~,	siguiente,
[R-Vnt]	[R-Vnt]	que
y	y	la
al	al	preguntaba,
día	día	¿Y
siguiente	siguiente	si
te	te	hay
la	la	alguna
~…	~…	cosa
~,	~,	y
te	te	no
la	la	las
preguntaban	preguntaban	sabías?
y	y	Pues,
~,	~,	¿quién
si	si	leces
te	te	la
preguntaba	preguntaba	pregunta?
alguna	alguna	Escribieron.
cosa	cosa	El
y	y	día
no	no	siguiente,
~…	~…	te
la	la	dirías
sabías	sabías	que,
~,	~,	podrías
pues	pues	que
cien	cien	me
veces	veces	creen
la	la	casi,
pregunta	pregunta	me
~,	~,	llamaba
escribirla	escribirla	las
~.	~.	10.
Y	Y	Y
al	al	si
día	día	hayan
siguiente	siguiente	200,
tenías	tenías	200,
que	que	la
~…	~…	que
~,	~,	la
[R-Vnt]	[R-Vnt]	pregunta
lo	lo	que
tenías	tenías	tu
que	que	no
hacer	hacer	había
en	en	sabido,
casa	casa	ya
y	y	me
llevarle	llevarle	aprendí,
las	las	¿asya?
cien	cien	¿Y
veces	veces	te
~.	~.	lo
Y	Y	aprendí?
si	si	Sí,
eran	eran	eso
doscientas	doscientas	es
~,	~,	lo
doscientas	doscientas	que
~…	~…	os
Aquella	Aquella	vamos
pregunta	pregunta	a
que	que	investigar,
tú	tú	así.
no	no	Y
habías	habías	caro
sabido	sabido	a
~,	~,	parí
ya	ya	también,
la	la	pero
aprendías	aprendías	no
~,	~,	con
ya	ya	con
~,	~,	funteros
ya	ya	ni
la	la	nada,
aprendías	aprendías	no
~.	~.	es
[R-Vnt]	[R-Vnt]
[HS:E1	[HS:E1
		Ya			Ya
~.	~.
		]			]
Sí	Sí
~,	~,
eso	eso
es	es
~…	~…
~,	~,
las	las
monjas	monjas
[HS:I1	[HS:I1
		[A-Inn]			[A-Inn]
		]			]
castigaban	castigaban
así	así
~,	~,
no	no
~.	~.
Y	Y
cara	cara
a	a
la	la
pared	pared
también	también
~,	~,
¿~	¿~
eh	eh
~?	~?
[HS:I1	[HS:I1
		[RISA]			[RISA]
		]			]
Pero	Pero
no	no
con	con
~,	~,
con	con
punteros	punteros
ni	ni
nada	nada
~,	~,
no	no
~,	~,
eso	eso
no	no
~.	~.
