estandar	dialectal	whisper
Sí	Sí	excellentes
~,	~,	en
a	a	este
gente	gente	syndrome,
del	del	y
pueblo	pueblo	como
~,	~,	viven,
sí	sí	no
~,	~,	menos
porque	porque	es
había	había	un
varias	varias	mundo
casas	casas	que
que	que	dejamos
no	no	submerged
las	las	en
tenían	tenían	el
~.	~.	향해
Hoy	Hoy	luz,
~,	~,	como
ninguna	ninguna	uno
~,	~,	japones
pero	pero	biếtemente,
bueno	bueno	ya
~,	~,	no
hoy	hoy	es
mismo	mismo	la
ha	ha	nomás,
venido	venido	para
un	un	que
señor	señor	lo
por	por	sea,
ahí	ahí	ya
~,	~,	tra
suele	suele	Knowledge
venir	venir	of
todos	todos	inside,
los	los	y
sábados	sábados	aquí
y	y	algo
ya	ya	es
trae	trae	softly
~.	~.	sagrado.
Y	Y	Pero
ahí	áhi	la
mismo	mismo	perso
~,	~,	de
en	en	cumplir
la	la	nuestra京
panadería	panadería	área
[A-Nul]	[A-Nul]	es
los	los	directamente
trae	trae	de
y	y	familias
los	los	al
vende	vende	más,
~.	~.	pues
[A-Pau:	[A-Pau:	un
		Hoy			Hoy	másgo
no	no	deibilidad.
hay	hay	V
nadie	nadie	Cake
que	que	j
tenga	tenga
gallinas	gallinas
		]			]
~,	~,
es	es
más	más
~,	~,
más	más
cómodo	cómodo
comprar	comprar
~.	~.
