estandar	dialectal	whisper
Por	Por	Por
la	la	la
noche	noche	noche
~,	~,	la
la	la	ha
		hecho,
Anonimizado	Anonimizado	estoy
		muy
y	y	rita
yo	yo	en
~…	~…	contentas,
estuvimos	estuvimos	me
ahí	ahí	hace
tan	tan	gracias,
contentas	contentas	pero
~…	~…	me
Me	Me	gusta
hace	hace	ver
gracia	gracia	eso,
~,	~,	me
pero	pero	correría
~…	~…	también
me	me	yo
gusta	gusta	delante
ver	ver	de
eso	eso	los
~…	~…	toros,
Correría	Correría	pero
también	también	es
yo	yo	ríble.
[HS:E1	[HS:E1	Lésario,
		Claro			Claro	así
~.	~.	se
		]			]
delante	delante
de	de
los	los
toros	toros
~,	~,
pero	pero
eso	eso
es	es
terrible	terrible
~.	~.
