estandar	dialectal	whisper
A	A	a
to	to	todos
~,	~,	los
todos	tos	todos
~,	~,	los
lo	lo	muchos
mismo	mismo	que
chicos	chicos	te
que	que	llaman
chicas	chicas	a
jugaban	jugaban	los
a	a	cartillos
los	los	y
castillos	castillos	en
~,	~,	cosas,
cosas	cosas	como
~,	~,	si
cosicas	cosicas	que
~,	~,	sabía
que	que	unos
había	había	plomos
unos	unos	que
plomos	plomos	eran
que	que	caritas
eran	eran	y
cari-	cari-	cosas
~,	~,	y
canicas	caritas	jugabas
y	y	a
cosas	cosas	mí
así	así	pero
~,	~,	quiero
[HS:E1	[HS:E1	decir
		Ah			Ah	que
~…	~…	sí,
		]			]	juegos
jugabas	jugabas	hay
también	también	muchos
~.	~.	a
Pero	Pero	la
quiero	quiero
decir	decir
~.	~.
Sí	Sí
~,	~,
juegos	juegos
hay	hay
muchos	muchos
~,	~,
a	a
la	la
comba	comba
~.	~.
