estandar	dialectal	whisper
Sí	Sí	por
~,	~,	ella,
sí	sí	Luis
~,	~,	Otrémar.
sí	sí	A
~.	~.	esto
Un	Un	van
chaval	chaval	un
~,	~,	cazador.
¿~	¿~	El
sabes	sabes	día
~?	~?	de
~;	~;	la
¿~	¿~	desveda,
eh	eh	dos
~?	~?	se
[LT-Rct:	[LT-Rct:	fueron
		El			El	a
pasado	pasado	cazar.
año	año	El
los	los	lodo
toros	toros	andaba
que	que	muy
se	se	poco.
hicieron	hicieron	Y
embolados	embolados	el
~|	~|	otro
El	El	ya
día	día	se
de	de	aburría.
la	la	Porque
abuela	abuela	pateaba
fue	fue	mucho
el	el	y
que	que	la
se	se	caza
hizo	hizo	no
respetar	respetar	salía.
~|	~|	De
Pues	Pues	pronto
vio	vio	sale
una	una	una
pera	pera	lebre.
madura	madura	Y
áhi	áhi	un
bajo	bajo	tiro
en	en	le
ese	ese	disparó.
peral	peral	La
~|	~|	lebre
Y	Y	se
a	a	marchó
un	un	herida,
mozo	mozo	pero
que	que	al
había	había	perro
al	al	lo
lado	lado	mató.
~|	~|	Esas
Por	Por	cargillos
ella	ella	que
lo	lo	pasan.
hizo	hizo	¿Quién
trepar	trepar	se
~|	~|	ha
A	A	ido?
por	por	¿Pero
ella	ella	está
lo	lo	las
hizo	hizo	compuesto
trepar	trepar	a
~.	~.	usted?
		]			]	Sí.
[RISA]	[RISA]	Claro.
¿~	¿~	No
Me	Me	cada
comprende	comprende	año
~?	~?	me
A	A	le
esto	esto	crees
va	va	de
un	un	su
cazador	cazador	forma.
~:	~:	Este
[LT-Rct:	[LT-Rct:	precisamente
		El			El	era
día	día	un
de	de	hijo
la	la	mío.
desveda	desveda	¿Aye?
~|	~|	Hay
dos	dos	un
se	se	quema
fueron	fueron	de
a	a	suave.
cazar	cazar
~|	~|
el	el
uno	uno
andaba	andaba
muy	muy
poco	poco
~|	~|
y	y
el	el
otro	otro
ya	ya
se	se
aburría	aburría
~|	~|
porque	porque
pateaba	pateaba
mucho	mucho
~|	~|
y	y
la	la
caza	caza
no	no
sol-	sol-
~,	~,
no	no
salía	salía
~|	~|
de	de
pronto	pronto
sale	sale
una	una
liebre	liebre
~|	~|
y	y
un	un
tiro	tiro
le	le
disparó	disparó
~|	~|
la	la
liebre	liebre
se	se
marchó	marchó
herida	herida
~,	~,
~|	~|
pero	pero
al	al
perro	perro
lo	lo
mató	mató
~.	~.
		]			]
~¡~	~¡~
Chascarrillos	Chascarrillos
que	que
pasan	pasan
~!	~!
Risa	Risa
~:	~:
[A-Inn]	[A-Inn]
~¡~	~¡~
coño	coño
~,	~,
quién	quién
será	será
ése	ése
~,	~,
[A-PIn:	[A-PIn:
		quién			quién
será	será
ese	ese
~,	~,
quién	quién
será	será
ése	ése
~…	~…
~!	~!
		]			]
