estandar	dialectal	whisper
Una	Una	A
vez	vez	ver,
la	la	la
cosa	cosa	cosa
empezó	empezó	empezó
a	a	a
tirar	tirar	tirar
~,	~,	la
la	la	gente
gente	gente	ya.
ya	ya	Sí,
~,	~,	sí.
eso	eso	Y
ya	ya	esto
~…	~…	es
[HS:I2	[HS:I2	el
		La			La	nuevo
gente	gente	año.
dejó	dejó	Y
de	de	sobre
matar	matar	30
y	y
~…	~…
		]			]
[A-Pau:	[A-Pau:
		Los			Los
malos	malos
años	años
		]			]
fueron	fueron
los	los
primeros	primeros
diez	diez
o	o
doce	doce
años	años
~.	~.
[HS:I3	[HS:I3
		Y			Y
esto	esto
se	se
lo	lo
hacían	hacían
para	para
casa	casa
~.	~.
		]			]
