estandar	dialectal	whisper
Estazar	Estazar	estázad?
~,	~,	estázad
pues	pues	por
abrirle	abrirle	sabril
al	al	y
medio	medio	al
cuando	cuando	medio
ya	ya	cuando
está	está	ya
helao	helao	estáis
se	se	lado
abre	abre	se
al	al	abre
medio	medio	al
y	y	medio
entonces	entonces	y
ya	ya	entonces
se	se	ya
sacan	sacan	se
las	las	sacan
cintas	cintas	las
pa	pa	pintas
un	un	por
lao	lao	lado
las	las	las
costillas	costillas	que
pa	pa	he
un	un	tenido
lao	lao	en
~,	~,	la
todo	todo	Janetappla
~,	~,	del
y	y	fogo
después	después	de
la	la	una
carne	carne	jaguar,
para	para	que
picarla	picarla	es
 	 	la
 	 	disettuada
 	 	con
 	 	nadie,
 	 	parece
 	 	que
 	 	vea
 	 	que
