estandar	dialectal	whisper
porque	porque	me
me	me	ve
veía	veía	horrible
horrible	horrible	si
~,	~,	estaba
si	si	más
estaba	estaba	vieja
más	más	que
vieja	vieja	hoy
que	que	y
hoy	hoy	tenía
y	y	23
tenía	tenía	años.
veintitrés	veintitrés	Y
años	años	esta
~.	~.	reportaba
[RISAS]	[RISAS]	a
Sí	Sí	él
~,	~,	No
de	de	pasó
verdad	verdad
~,	~,
no	no
creas	creas
que	que
no	no
~…	~…
[A-Inn]	[A-Inn]
[A-PIn:	[A-PIn:
		Mira			Mira
~,	~,
esta	esta
fue	fue
		]			]
[G-Mst]	[G-Mst]
cuando	cuando
hicimos	hicimos
las	las
bodas	bodas
de	de
oro	oro
~.	~.
