estandar	dialectal	whisper
Muy	Muy	Muy
mala	mala	mala,
~,	~,	porque
muy	muy	primero
~…	~…	sabía
primero	primero	que
sábado	sábado	hoy
y	y	domingo
domingo	domingo	a
a	a	trabajar,
trabajar	trabajar	el
~,	~,	parcord
el	el	no
pastor	pastor	tenía
no	no	fiestivo.
tenía	tenía	Y
festivo	festivo	luego
y	y	venían
luego	luego	de
venían	venían	un
de	de	clima
un	un	a
clima	clima	otro,
a	a	este
otro	otro	clima
~,	~,	era
este	este	mejor,
clima	clima	pero
era	era	también
mejor	mejor	hace
~,	~,	el
pero	pero	frío.
también	también	En
hace	hace	el
frío	frío	invierno
~.	~.	no
En	En	llegamos
el	el	bajo
invierno	invierno	cero
no	no	nunca,
llegamos	llegamos	bajo
bajo	bajo	cero
cero	cero	poco
nunca	nunca	el
~,	~,	día.
bajo	bajo	Si
cero	cero	estamos
pocos	pocos	a
días	días	dos,
~,	~,	bajo
si	si	cero
estamos	estamos	a
a	a	los
dos	dos	cuatro
bajo	bajo	de
cero	cero	una
a	a	semana,
lo	lo	pero
mejor	mejor	una
una	una	temperatura
semana	semana	es
~,	~,	muy
pero	pero	agradable
unas	unas	y
temperaturas	temperaturas	muy
muy	muy	buena.
agradables	agradables	Esta
y	y	es
muy	muy	una
buenas	buenas	temperatura,
~.	~.	aquí
¿~	¿~	hace
Habéis	Habéis	unas
estao	estao	temperaturas,
en	en	18,
Tenerife	Tenerife	20,
~?	~?	22,
Allí	Allí	todo
hace	hace	el
unas	unas	año,
temperaturas	temperaturas	una
~,	~,	temperatura
dieciocho	dieciocho	muy
~,	~,
veinte	veinte
~,	~,
veintidós	veintidós
~,	~,
todo	todo
el	el
año	año
~.	~.
Tenerife	Tenerife
es	es
muy	muy
agradable	agradable
~.	~.
