estandar	dialectal	whisper
cuando	cuando	pero
yo	yo	cuando
~,	~,	se
me	me	me
parece	parece	parece,
~,	~,	me
pues	pues	to'
meto	meto	a
a	a	esta
esta	esta	ca…
		que
Anonimizado	Anonimizado	le
		da
~,	~,	de
que	que	2
ya	ya	años
lleva	lleva	viniendo
dos	dos	mi
años	años	casa
viniendo	viniendo	y
a	a	la
mi	mi	pongo
casa	casa	mi
y	y	limpio
~…	~…	a
~,	~,	mi
y	y	cocina,
la	la	mi
pongo	pongo	limpio
~,	~,	a
me	me	mi
limpia	limpia	cuarto
mi	mi	baño,
cocina	cocina	bien
~,	~,	eso
me	me	y
limpia	limpia	ya
mi	mi	esta
cuarto	cuarto	le
baño	baño	pago
~.	~.	lo
Bien	Bien	que
hecho	hecho	fe
~.	~.	ahí
Y	Y
ya	ya
está	está
~.	~.
Le	Le
pago	pago
~…	~…
lo	lo
que	que
sea	sea
y	y
fuera	fuera
~.	~.
