estandar	dialectal	whisper
aquí	aquí	¿Cómo
ha	ha	era
habido	habido	eso?
~|	~|	Porque
yo	yo	nos
conozco	conozco	han
el	el	dicho
agua	agua	en
desde	desde	otras
joven	joven	pobres
~,	~,	que
cuando	cuando	los
era	era	hombres
joven	joven	antes,
~,	~,	cuando
antes	antes	había
yo	yo	una
creo	creo	mujer
que	que	que
había	había	sí
agua	agua	van
ya	ya	a
en	en	enfrente.
casa	casa	No,
~.	~.	aquí
[HS:E1	[HS:E1	ha
		[Asent]			[Asent]	habido,
~.	~.	yo
		]			]	lo
Aquí	Aquí	conozco
hace	hace	la
muchos	muchos	guá
años	años	desde
que	que	joven.
había	había	Cuando
agua	agua	era
 	 	joven
 	 	antes,
 	 	yo
 	 	creo
 	 	que
 	 	había
 	 	guayado
 	 	en
 	 	casa.
 	 	Y
 	 	a
 	 	hace
 	 	muchos
 	 	años,
 	 	la
 	 	viado.
