estandar	dialectal	whisper
y	y	Y
después	después	los
en	en	teniendo
Madrid	Madrid	en
y	y	datos
y	y	en
Santander	Santander	la
~.	~.	colección
[A-Inn]	[A-Inn]	de
~.	~.	la
[HS:E2	[HS:E2	Olegia
		[Asent]			[Asent]	de
~.	~.	Guilaria,
		]			]	después
Otro	Otro	en
que	que	Madrid
terminó	terminó	y
los	los	en
estudios	estudios	Santander.
~,	~,	Ten
que	que	una
ya	ya	de
se	se	esos
colocó	colocó	miembros.
~.	~.	Ten
Y	Y	una
otra	otra	de
~…	~…	las
otro	otro	fristeles.
que	que	Otro
no	no	que
ha	ha	empezó
hecho	hecho	más
nada	nada	estilo,
~,	~,	y
pero	pero	fue
ha	ha	eso.
estado	estado	Otro,
por	por	pero
ahí	ahí	está
~,	~,	por
[A-Inn]	[A-Inn]	ahí,
~,	~,	¿no?
estudiando	estudiando	Estudianto.
~,	~,	¿Tú?
[A-Inn]	[A-Inn]	¿Tú?
ese	ese	¿Tú?
está	está	¿No
trabajando	trabajando	me
en	en	lo
Aguilar	Aguilar	espamos?
~,	~,
[HS:E2	[HS:E2
		[Asent]			[Asent]
~.	~.
		]			]
se	se
va	va
a	a
ir	ir
a	a
vivir	vivir
allí	allí
~.	~.
[HS:E2	[HS:E2
		[Asent]			[Asent]
~.	~.
		]			]
Así	Así
que	que
~,	~,
mira	mira
~.	~.
