estandar	dialectal	whisper
Sí	Sí	Sí,
~.	~.	pero
Pero	Pero	por
~,	~,	el
por	por	general
regla	regla	se
general	general	ponía
~,	~,	el
se	se	colgadero,
ponía	ponía	se
la	la	le
~,	~,	ponía
el	el	a
colgadero	colgadero	taba
se	se	la
le	le	pata.
ponía	ponía	Y
atao	atao	entonces,
a	a	en
la	la	verdad,
pata	pata	pues
~,	~,	le
y	y	empezaba
entonces	entonces	por
~,	~,	abajo
¿~	¿~	y
verdad	verdad	sí,
~?	~?	hasta
~,	~,	acá
pues	pues	en
le	le	Tojamuna,
empezaba	empezaba	hasta
por	por	que
abajo	abajo	se
y	y	acababa,
se	se	cuando
iba	iba	se
sacando	sacando	acababa
jamón	jamón	a
hasta	hasta	uno
que	que	se
se	se	empezaba
acababa	acababa	a
~.	~.	otro.
Cuando	Cuando	Sí,
se	se	le
acababa	acababa
uno	uno
~,	~,
se	se
empezaba	empezaba
el	el
otro	otro
~…	~…
[RISAS]	[RISAS]
si	si
le	le
había	había
~.	~.
