estandar	dialectal	whisper
Claro	Claro	Claro,
~,	~,	claro
claro	claro	y
~,	~,	además
y	y	está
además	además	entera,
está	está	ya
entera	entera	por,
~.	~.	porque
[HS:E2	[HS:E2	es
		[Asent]			[Asent]	que
~.	~.	la
		]			]	caustica,
¿~	¿~	que
Estamos	Tamos	solo
~?	~?	cueste
Y	Y	con
~…	~…	caustica,
ya	ya	entonces
pos	pos	claro
~|	~|	le
e	e	tienen
~,	~,	que
e	e	dar
~,	~,	mucha
porque	porque	tela
es	es	y
que	que	esto,
la	la	si
cáustica	cáustica	la
~,	~,	situan
que	que	hasta
eso	eso	muy
lo	lo	claramente,
cuecen	cuecen
con	con
cáustica	cáustica
~,	~,
¿~	¿~
no	no
~?	~?
~,	~,
y	y
entonces	entonces
~,	~,
claro	claro
~,	~,
le	le
~,	~,
le	le
tienen	tienen
que	que
dar	dá
~…	~…
m-	m-
~,	~,
mucha	mucha
tela	tela
y	y
eso	eso
~,	~,
es	es
decir	decir
~,	~,
la	la
aceituna	acituna
está	está
~…	~…
mu	mu
~,	~,
mu	mu
cara	cara
por	por
la	la
~,	~,
la	la
~…	~…
