estandar	dialectal	whisper
Bueno	Bueno	Bueno,
~,	~,	sí,
sí	sí	luego
~,	~,	lo
luego	luego	andaban.
lo	lo	Había
andaban	andaban	años,
~,	~,	años
había	había	que
años	años	estaban
~,	~,	más
años	años	o
que	que	menos,
echaban	echaban	pero
más	más	también
o	o	se
menos	menos	quitaba
~,	~,	mucha
pero	pero	lleva.
también	también	Porque
se	se	no
quitaba	quitaba	ruso
mucha	mucha	a
hierba	hierba	banilla
~,	~,	de
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
porque	porque
no	no
se	se
usaban	usaban
insecticidas	insecticidas
~.	~.
