estandar	dialectal	whisper
Bueno	Bueno	Bueno,
~,	~,	siempre
pues	pues	hay
~…	~…	carneseros
[OTRAS-EM]	[OTRAS-EM]	o
siempre	siempre	matarifes,
hay	hay	no
carniceros	carniceros	es
o	o	por
matarifes	matarifes	lo,
~,	~,	había,
¿~	¿~	porque
no	no	cada
~?	~?	casa
En	En	tenía
los	los	un
pueblos	pueblos	treno,
había	había	pues
~,	~,	también
¿~	¿~	de
eh	eh	estú,
~?	~?	a
~,	~,	lo
porque	porque	mejor
claro	claro	aquí,
~,	~,	cuando
si	si	llegaron
cada	cada	a
casa	casa	un
[Rndo:	[Rndo:	mejor
		tenía			tenía	a
un	un	mil,
cerdo	cerdo	a
~,	~,	mil
		]			]	y
pues	pues	algo
ya	ya	de
me	me	personal,
dirás	dirás	a
tú	tú	mil
~.	~.	200,
A	A	no
lo	lo	se
mejor	mejor	olía,
aquí	aquí	¿y
~,	~,	quién
cuando	cuando	es?
~…	~…	Pues
llegaron	llegaron	si
a	a	se
lo	lo	imagina,
mejor	mejor	¿eh?
a	a	Bueno,
mil	mil	todo
~…	~…	esto
~,	~,	de
o	o	tanta
mil	mil	gente,
y	y	mi
algo	algo	serie,
de	de	pero
personas	personas	sí
~,	~,	también
mil_doscientas	mil_doscientas	nos
en	en	dijimos,
su	su	gran
día	día	dieta
~,	~,	porque
¿~	¿~	tengamos
me	me	más
entiendes	entiendes	gente,
~?	~?	más
Pues	Pues	miseria,
imagínate	imagínate	o
~,	~,	sea,
¿~	¿~	está
no	no	mucho
~?	~?	mejor
Pues	Pues	ahora
bueno	bueno	menos
~,	~,	gente,
pues	pues	con
bueno	bueno	tanta
~,	~,	gente,
todo	todo	y
esto	esto	es
de	de	que
tanta	tanta	hay
gente	gente	que
es	es	aclarer
miseria	miseria	todo
¿~	¿~	con
eh	eh	antes,
~?	~?	sí,
[A-Pau:	[A-Pau:	sí,
		A			A	sí,
ver	ver	por
si	si	antes,
también	también	por
lo	lo	algo
decimos	decimos	su
claro	claro	fuere,
~,	~,	la
		]			]	gente,
no	no	por
es	es	algo
grandeza	grandeza	su
porque	porque	fuere,
tengamos	tengamos	porque
más	más	él
gente	gente	les
~…	~…	gustaba
~,	~,	irse
más	más	por
miseria	miseria	ahí,
~,	~,	pues
o	o	bueno,
sea	sea	se
~,	~,	mataba
está	está	en
mucho	mucho	cerdo,
mejor	mejor	y
ahora	ahora	tanto,
menos	menos	y
gente	gente	una
~,	~,	campaña,
que	que	a
con	con	día,
tanta	tanta	no
gente	gente	al
~.	~.	mejor,
Es	Es	y
que	que	ve
hay	hay	a
que	que	2
aclararlo	aclararlo	o
todo	todo	3,
~.	~.	que
«~	«~	no
No	No	paraban
~…	~…	cada
~,	~,	día
antes	antes	a
~…	~…	partir,
~»	~»	cuando
~.	~.	los
[OTRAS-EM]	[OTRAS-EM]	matábamos,
Sí	Sí	sí,
~,	~,	nosotros
sí	sí	los
~,	~,	matamos,
sí	sí	para
~,	~,	que
sí	sí	tengáis
~,	~,	una
pero	pero	referencia,
antes	antes	igual
~…	~…	no
~,	~,	se
pos	pos	me
por	por	animaba,
algo	algo	pero
se	se	bueno,
fueron	fueron	a
~…	~…	partir
la	la	de
gente	gente	aquí,
~,	~,	el
por	por	día
algo	algo	de
se	se	la
fueron	fueron	lotería,
~.	~.	el
No	No	día
porque	porque	de
les	les	la
gustaba	gustaba	lotería,
irse	irse	que
por	por	es
áhi	áhi	el
~.	~.	día
Pues	Pues	22
bueno	bueno	de
~,	~,	diciembre,
se	se	pues
mataban	mataban	acá
cerdos	cerdos	el
~,	~,	día
y	y	mataba
tanto	tanto	mucho,
~,	~,	y
y	y	aquí
~…	~…	hacía
una	una	frío,
campaña	campaña	y
hacían	hacían	se
a	a	busca
lo	lo	para
mejor	mejor	que
ese	ese	quede
día	día	aquí,
dos	dos	aquí
o	o	hacía
tres	tres	frío,
~,	~,	y
que	que	está,
no	no	matamos
paraban	paraban	el
~,	~,	cerdo,
cada	cada	venía
día	día	al
a	a	matavife,
partir	partir	aquí
~…	~…	donde
[CARRASP]	[CARRASP]	veis
Cuando	Cuando	visto,
los	los	todo
matábamos	matábamos	esto,
~,	~,	la
sí	sí	verdad
~…	~…	de
nosotros	nosotros	tierra,
los	los	y
matábamos	matábamos	pájas,
~,	~,	y
pa	pa	lo
que	que	que
tengáis	tengáis	sea,
una	una	¿no?
referencia	referencia	y
~,	~,	el
bueno	bueno	tiro
~,	~,	lo
una	una	matábamos,
semana	semana	y
más	más	está,
~,	~,	y
otra	otra	luego
~…	~…	lo
~,	~,	llevamos,
pero	pero	y
bueno	bueno	a
~,	~,	siempre,
a	a	como
partir	partir	aquí
de	de	también
aquí	aquí	ha
~…	~…	habido
~,	~,	veterinario
el	el	en
día	día	escó,
de	de	concentraba
la	la	toda
lotería	lotería	la
~,	~,	gente,
el	el	y
día	día	vamos
de	de	a
la	la	enralizar
lotería	lotería	también,
~,	~,	que
que	que	no
es	es	tuve
el	el	que
veintidós	veintidós	ser
de	de	atrégino,
diciembre	diciembre	de
~,	~,	siempre,
pos	pos	no,
aquel	aquel	de
día	día	hace
matábamos	matábamos	40
al	al	años,
cerdo	cerdo	de
~…	~…	siempre,
Y	Y	de
hacía	hacía	siempre
frío	frío	que
~,	~,	sabieron
y	y	que
se	se	la
buscaba	buscaba	tecnología
que	que	se
~,	~,	se
que	que	hacía
hiciese	hiciese	mal,
frío	frío	siempre
~,	~,	antes
y	y	de
ya	ya	comer
está	está	el
~,	~,	cerdo,
matábamos	matábamos	se
los	los	lleváis
cerdos	cerdos	a
~,	~,	enralidad,
venía	venía	aquí
el	el
matarife	matarife
~…	~…
aquí	aquí
~,	~,
donde	donde
habéis	habéis
visto	visto
~:	~:
claro	claro
~,	~,
todo	todo
esto	esto
era	era
de	de
tierra	tierra
y	y
~…	~…
pajas	pajas
y	y
lo	lo
que	que
sea	sea
~,	~,
¿~	¿~
no	no
~?	~?
Y	Y
aquí	aquí
lo	lo
matábamos	matábamos
~…	~…
y	y
ya	ya
está	está
~.	~.
Y	Y
