estandar	dialectal	whisper
Hombre	Hombre	a
~,	~,	un
vivir	viví	hombre
~,	~,	viví,
vivir	viví	no,
no	no	no,
~,	~,	no,
no	no	viví,
eh	eh	no,
~…	~…	es
~,	~,	lo
vivir	viví	que
~,	~,	te
vivir	viví	estoy
~,	~,	diciendo,
no	no	es
~…	~…	una
Es	Es	ayuda
lo	lo	al
que	que	propio
te	te	agriculto
estoy	estoy	de
diciendo	diciendo	los
es	es	peacitos
una	una	que
ayuda	ayuda	tiene,
a	a	pero
~…	~…	viví
~,	~,	en
al	al	concretamente
propio	propio	de
agricultor	agricultor	su
de	de	campo,
los	los	y
peacitos	peacitos	eso
que	que	cambió
tiene	tiene	muchísimo
pero	pero	antes
vivir	viví	vivía,
~,	~,	se
vivir	viví	chefó
bien	bien	con趣os
concretamente	concretamente	asos
de	de	y
su	su	le
campo	campo	duffo,
~…	~…	ahora
hoy	hoy	lo
ya	ya	secuestrió
eso	eso	la
cambió	cambió	aventura
mucho	mucho	sin
~.	~.	querer
Antes	Antes	y
se	se	ver
vivía	vivía	cómo
eh	eh	corregió
~,	~,
antes	antes
vivía	vivía
con	con
na	na
y	y
menos	menos
que	que
tenías	tenías
~,	~,
¿~	¿~
eh	eh
~?	~?
