estandar	dialectal	whisper
|T6|	|T6|	Yo,
Bueno	Bueno	sobre
~,	~,	todo,
yo	yo	ha
sobre	sobre	trabajado
todo	todo	en
he	ha	la
trabajado	trabajado	agricultura
en	en	y
la	la	ganadería
agricultura	agricultura	en
y	y	pequeña
ganadería	ganadería	cara,
~,	~,	porque
[HS:E1	[HS:E1	no
		[Asent]			[Asent]	ha
~.	~.	quedado
		]			]	nunca
en	en	a
pequeña	pequeña	cantidad
escala	escala	grande
~,	~,	de
porque	porque	ganado,
no	no	pero...
ten-	ten-	tirar
~,	~,	el
he	he	cultura
criado	criado	lo
nunca	nunca	mismo,
cantidad	cantidá	sobre
grande	grande	todo
de	de	la
ganado	ganado	agricultura
~,	~,	para
pero	pero	esteser
~…	~…	las
Y	Y	necesidades
la	la	de
agricultura	agricultura	robar.
~,	~,	Y
lo	lo	la
mismo	mismo	ganadería
~:	~:	en
sobre	sobre	el
todo	todo	tiempo
~…	~…	que
la	la	verdaderamente
agricultura	agricultura	yo
para	para	trabajé
~…	~…	en
abastecer	abastecer	la
las	las	agricultura
necesidades	necesidades	y
del	del	en
hogar	hogar	la
~.	~.	ganadería,
[HS:E	[HS:E	pues
		[Asent]			[Asent]	uno
~.	~.	quería
		]			]	robar
Y	Y	unos
~…	~…	animales
la	la	para
ganadería	ganadería	abastecer
~,	~,	la
el	el	casa,
tiempo	tiempo	hacer
que	que	el
verdaderamente	verdaderamente	queso
yo	yo	para
trabajé	trabajé	venderlo.
en	en	Entonces,
~…	~…	no
en	en	existía
la	la	la
agricultura	agricultura	hopera
y	y	una
en	en	cooperativa
la	la	como
ganadería	ganadería	existía
~,	~,	ahora,
la	la	a
ganadería	ganadería	cooperar
pues	pues	más
uno	uno	central
criaba	criaba	que
unos	unos	será,
animales	animales	que
para	para	los
abastecer	abastecer	baladeros
la	la	llevan
casa	casa	su
~…	~…	producto
hacer	hacer	allí.
el	el	Entonces,
queso	queso	hacíamos
~,	~,	cada
para	para	uno
venderlo	venderlo	del
~.	~.	queso
Entonces	Entonces	en
no	no	la
existía	existía	casa
la	la	y
coope-	coope-	se
~,	~,	llevaba
una	una	la
cooperativa	cooperativa	tienda.
como	como	Vamos
~…	~…	situación
existe	existe	poco
ahora	ahora	y
~,	~,	éramos
[HS:E1	[HS:E1	penófas
		[Asent]			[Asent]	en
~.	~.	aquel
		]			]	momento,
comprar	comprar	porque
a	a	igual
una	una	a
central	central	la
quesera	quesera	agricultura
~,	~,	que
[HS:E1	[HS:E1	la
		[Asent]			[Asent]	ganadería
~.	~.	es
		]			]	mucho
que	que	trabajo
los	los	y
ganaderos	ganaderos	muy
llevan	llevan	malpago.
su	su	Y
producto	producto	entonces,
allí	allí	el
y	y	queso
~…	~…	se
no	no	hacía
~,	~,	las
entonces	entonces	casas
hacíamos	hacíamos	y
cada	cada	se
uno	uno	llevaba
el	el	a
queso	queso	venderlo
en	en	a
la	la
casa	casa
~,	~,
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
y	y
se	se
llevaba	llevaba
a	a
la	la
tienda	tienda
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
Fue	Fue
una	una
situación	situación
~…	~…
poco	poco
~,	~,
dijéramos	dijéramos
~,	~,
penosa	penosa
en	en
aquel	aquel
momento	momento
~,	~,
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
porque	porque
~…	~…
igual	igual
la	la
agricultura	agricultura
que	que
la	la
ganadería	ganadería
~,	~,
es	es
mucho	mucho
trabajo	trabajo
y	y
muy	muy
mal	mal
pago	pago
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
Y	Y
entonces	entonces
~…	~…
el	el
queso	queso
se	se
hacía	hacía
en	en
las	las
casas	casas
~,	~,
se	se
llevaba	llevaba
a	a
venderlo	venderlo
a	a
las	las
tiendas	tiendas
~…	~…
