estandar	dialectal	whisper
Pues	Pues	que
mira	mira	se
~,	~,	ruinen
niña	niña	y
~,	~,	a
lo	lo	los
primero	primero	primeros.
~,	~,	Se
[Rndo:	[Rndo:	lo
		en			en	sé,
cuanto	cuanto	de
me	me	primera
levanto	levanto	regra
y	y	de
me	me	muerto.
aseo	aseo	Hola,
		]			]	sonbre.
~,	~,	Pero
lo	lo	el
primero	primero	muerto,
hacer	hacer	¿eh?
el	el	Porque
almuerzo	almuerzo	hay
~…	~…	quien
pa	pa	desayuna
los	los	que
hombres	hombres	se
~.	~.	ve
[HS:E1	[HS:E1	un
		Claro			Claro	paso
~.	~.	sobre
		]			]	su,
Pero	Pero	una
almuerzo	almuerzo	la
~,	~,	dieta
¿~	¿~	y
eh	eh	la
~?	~?	está.
Porque	Porque	Aquí
hay	hay	no,
quien	quien	toda
desayuna	desayuna	la
~,	~,	gente
que	que	es
se	se	mala.
bebe	bebe	La
un	un	mejor
vaso	vaso	temita
leche	leche	será
~,	~,	si
una	una	viene
galleta	galleta	la
y	y	nación,
ya	ya	si
está	está	se
~.	~.	ha
Aquí	Aquí	videoblas
~,	~,	muy
no	no	bien,
~.	~.	que
Toda	To	es
la	la	cuando
vida	vida	viene
igual	igual	un
~.	~.	año.
La	La	Pues
mejor	mejor	el
comida	comida	agua
es	es	no
el	el	espera
al	al	el
~…	~…	muerto.
~,	~,	Si
si	si	por
vienen	vienen	ejemplo
las	las	lo
ocho	ocho	hasta
y	y	lo
media	media	que
o	o	tomate
las	las	y
nueve	nueve	luego
~,	~,	la
que	que	tosilla
es	es	o
cuando	cuando	el
vienen	vienen	de
ellos	ellos	la
~,	~,	cascala
pues	pues	o...
el	el	o
almuerzo	almuerzo	el
~,	~,	salborrejo,
pero	pero	la
almuerzo	almuerzo	que
~.	~.	se
[R-Inf]	[R-Inf]	vea,
Sí	Sí	el
~,	~,	vaso
por	por	de
ejemplo	ejemplo	mi
~,	~,	que
bacalao	bacalao	siempre
con	con	detrásse.
tomate	tomate	A
~…	~…	más
y	y	antes
luego	logo	teníamos
la	la	lo
tortilla	tortilla	que
o	o	haces
el	el	nosotros.
huevo	huevo	A
cascado	cascao	ver,
[HS:E1	[HS:E1	ya
		Claro			Claro	siento
~.	~.	la
		]			]	vida.
o	o	Y
~…	~…	ahora
~,	~,	que
o	o	tenemos
salmorejo	salmorrejo	que
~,	~,	ver,
lo	lo	¿eh?
que	que	Y
sea	sea	yo
~.	~.	creo
El	El	que
vaso	vaso	si
de	de	no
leche	leche	nos
siempre	siempre	veíamos
detrás	detrás	que
~,	~,	nos
¿~	¿~	he
eh	eh	visto
~?	~?	en
Además	Además	el
~,	~,	de
antes	antes	ti,
teníamos	teníamos	pero
vacas	vacas	que
nosotros	nosotros	nos
~,	~,	ha
¿~	¿~	morado
sabes	sabes	en
~?	~?	el
Y	Y	mundo.
ha	ha	Pero
sido	sido	también,
toa	toa	¿cómo
la	la	lo
vida	vida	que
~,	~,	me
y	y	coma,
ahora	ahora	si
pues	pues	no
que	que	me
no	no	lo
tenemos	tenemos	hagas
~,	~,	ahí?
pues	pues	Y
igual	igual	el
~.	~.	mismo
Y	Y	que
yo	yo	me
creo	creo	lo
~,	~,	hago
que	que	por
si	si	el
no	no	vaso
nos	nos	de
bebiéramos	bebiéramos	cuarto,
el	el	¿con
vaso	vaso	cereal?
de	de	¿eh?
leche	leche	Yo
~,	~,	te
nos	nos	creo
parece	parece	que
que	que	no,
no	no	no,
almorzamos	almorzamos	no,
a	a	no,
ninguno	ninguno	no.
~.	~.	Yo
Porque	Porque	creo
a	a	que
mí	mí	nos
me	me	hemos
pasa	pasa	conmigo,
~,	~,	pero
aunque	aunque	yo
me	me	con
coma	coma	cereal,
lo	lo	¿eh?
que	que	Y
me	me	que
coma	coma	estaremos
~,	~,	el
si	si
no	no
me	me
bebo	bebo
la	la
leche	leche
~…	~…
~,	~,
y	y
encima	encima
que	que
me	me
la	la
bebo	bebo
por	por
el	el
~…	~…
~,	~,
el	el
vaso	vaso
de	de
cuarto	cuarto
~…	~…
~,	~,
con	con
cereales	cereales
~,	~,
¿~	¿~
eh	eh
~?	~?
No	No
te	te
creas	creas
que	que
ellos	ellos
~…	~…
Ellos	Ellos
~,	~,
no	no
~.	~.
Ellos	Ellos
solo	solo
con	con
~…	~…
café	café
con	con
leche	leche
~,	~,
¿~	¿~
cómo	cómo
es	es
~?	~?
Con	Con
Nescafé	Nescafé
~.	~.
Pero	Pero
yo	yo
con	con
cereales	cereales
~,	~,
pero	pero
es	es
por	por
~…	~…
~,	~,
pa	pa
ir	ir
al	al
baño	baño
~.	~.
