estandar	dialectal	whisper
Uy	Uy	tu
~,	~,	vídeos,
Dios	Dios	ahora
~.	~.	mucho,
Ahora	Ahora	ahora
~,	~,	está
mucho	mucho	incluso
~.	~.	los
Ahora	Ahora	dejo
~,	~,	en
hasta	hasta	la
incluso	incluso	cartilla,
los	los	porque
dejan	dejan	sabe
la	la	que
cartilla	cartilla	no
pa	pa	que
que	que	quieran
saquen	saquen	pero
lo	lo	yo
que	que	mis
quieran	quieran	hermanos,
~.	~.	yo
[HS:E2	[HS:E2	estaba
		[Asent]			[Asent]	sirviendo
~.	~.
		]			]
Pero	Pero
~…	~…
yo	yo
~,	~,
mis	mis
hermanos	hermanos
~…	~…
yo	yo
estaba	estaba
sirviendo	sirviendo
en	en
Madrid	Madrid
y	y
~…	~…
de	de
lo	lo
que	que
[HS:E1	[HS:E1
		¿~			¿~
Ha	Ha
estado	estado
~,	~,
		]			]
ganaba	ganaba
~…	~…
