estandar	dialectal	whisper
Que	Que	¿Qué
he	he	dice?
dicho	dicho	¿Y
la	la	eso
verdad	verdad	es
~.	~.	la
No	No	verdad?
~.	~.	No.
Hay	Hay	Ay,
gente	gente	gente,
que	que	ya
sí	sí	ve,
~,	~,	mira
ya	ya	lo
ves	ves	que
~,	~,	hacía.
mira	mira	Había
lo	lo	ahí
que	que	uno
hacía	hacía	ahí
~.	~.	en
Había	Había	el
ahí	ahí	venturrillo,
unos	unos	la
allí	allí	salía
en	en	de...
el	el	De
[A-Inn]	[A-Inn]	horno
a	a	ahí
la	la	de
salida	salida	Tarlana,
de	de	esos
~…	~…	cortidos
~,	~,	que
de	de	había
ahí	ahí	ahí.
~,	~,	Había
de	de	de
Ór-	Ór-	una
~,	~,	criatura
de	de	ahí
ahí	ahí	en
de	de	Mallay
Tablones	Tablones	y
~.	~.	Carbiva.
Eso	Eso
~…	~…
cortijos	cortijos
que	que
había	había
ahí	ahí
~.	~.
Había	Había
unas	unas
criaturicas	criaturicas
allí	allí
desmayadicas	desmayaícas
vivas	vivas
~,	~,
desmayados	esmayaos
~.	~.
