estandar	dialectal	whisper
Sí	Sí	Bueno,
~,	~,	aquí
pues	pues	había
aquí	aquí	algunos
había	había	que
pues	pues	me
algunos	algunos	veían,
que	que	bueno,
bebían	bebían	porque
y	y	estaban
~,	~,	caídos
y	y	por
~,	~,	ahí
bueno	bueno	en
~,	~,	eso,
pues	pues	algunos
hace	hace	no
~…	~…	fueron
~,	~,	unas
estaban	estaban	palitas
caídos	caídos	también.
por	por	Y
áhi	áhi	salió,
en	en	porque
eso	eso	decían
~.	~.	que
A	A	no
alguno	alguno	podía,
luego	luego	y
le	le	salió
pegaron	pegaron	y
una	una	lo
paliza	paliza	oriaba
también	también	a
~,	~,	ver.
y	y	Sí,
~,	~,	quedaba
y	y	aquí
salió	salió	mismo,
~,	~,	y
porque	porque	luego
decía	decía	la
que	que	habían
no	no	pegado
podía	podía	por
~,	~,	Rolk,
y	y	para
salió	salió	cuenta
y	y	el
luego	luego	trabajo,
volvió	volvió	para
a	a	cuenta
beber	beber	el
~.	~.	trabajo,
Sí	Sí	y
~,	~,	me
que	que	mandó
era	era	a
de	de	trabajar
aquí	aquí	y
mismo	mismo	que
~.	~.	le
Y	Y	quedaban
luego	luego	mi
le	le	trabajo,
habían	habían	algo,
pegao	pegao	un
pues	pues	al
dos	dos	otro.
a	a	El
cuenta	cuenta	Subaru
del	del	está
trabajo	trabajo
~,	~,
a	a
cuenta	cuenta
del	del
trabajo	trabajo
y	y
que	que
iban	iban
a	a
trabajar	trabajar
y	y
que	que
le	le
quitaban	quitaban
el	el
trabajo	trabajo
al	al
~…	~…
~,	~,
el	el
uno	uno
al	al
otro	otro
~.	~.
Eso	Eso
era	era
	
Anonimizado	Anonimizado
	
cuando	cuando
~…	~…
